Loci	mef_0	mef_1	mef_2
Rab38_mef	0.000441315	0.961233	0.038326
Rab35_mef	6.95749e-05	0.819144	0.180786
Rab34_mef	1.21775e-07	0.0324567	0.967543
Rab33b_mef	6.62332e-05	0.869443	0.130491
Rab31_mef	0.00025576	0.961356	0.0383885
Rab30_mef	0.985549	0.0144494	1.56151e-06
Rab2b_mef	0.0640431	0.929631	0.00632553
Rab28_mef	0.000365498	0.770395	0.22924
Rab24_mef	0.0017213	0.973062	0.0252167
Rab23_mef	3.88067e-05	0.918653	0.0813078
Rab22a_mef	0.00256996	0.994935	0.00249464
Rab21_mef	3.95318e-05	0.771714	0.228246
Rab1b_mef	0.000133423	0.616517	0.383349
Rab15_mef	0.000830543	0.5321	0.467069
Rab14_mef	0.00381152	0.982956	0.0132321
Rab13_mef	0.00150354	0.910626	0.0878701
Rab11fip2_mef	0.311505	0.687995	0.000499454
Rab11b_mef	0.00023219	0.951956	0.0478116
RP23-195K8.6_mef	1.96632e-05	0.932544	0.0674366
RP23-136K12.4_mef	0.00125496	0.997863	0.00088233
R74862_mef	0.923026	0.0769704	3.85287e-06
R3hdm2_mef	0.0101916	0.963493	0.0263157
R3hdm1_mef	0.00693587	0.962127	0.0309371
Qtrtd1_mef	0.525435	0.473871	0.000694031
Qtrt1_mef	0.00260178	0.993616	0.00378228
Qsox2_mef	0.00716069	0.98063	0.0122096
Qsox1_mef	1.83039e-06	0.361939	0.638059
Qrsl1_mef	0.951894	0.0480944	1.18154e-05
Qprt_mef	0.78429	0.21571	2.73307e-08
Pzp_mef	0.993278	0.00672216	1.70427e-09
Pyroxd1_mef	0.0333225	0.965525	0.00115276
Pygo2_mef	0.000133498	0.951551	0.0483151
Pygb_mef	0.000607733	0.904775	0.0946169
Pycrl_mef	0.0327724	0.966286	0.000941937
Pycard_mef	0.999981	1.8747e-05	3.84202e-13
Pxn_mef	0.282355	0.717333	0.000311312
Pxmp4_mef	0.0850061	0.913753	0.00124136
Pxmp3_mef	0.00042238	0.99783	0.00174725
Pxmp2_mef	0.148195	0.849833	0.00197159
Pxk_mef	0.334282	0.66567	4.79561e-05
Pxdn_mef	3.26755e-07	0.0187232	0.981276
Pwwp2_mef	0.539263	0.460737	3.7739e-07
Pwp2_mef	0.0469844	0.945627	0.00738888
Pvrl3$LOC100047693_mef	2.47624e-06	0.639963	0.360034
Pvrl2_mef	0.0764683	0.921707	0.0018251
Pvr_mef	0.0442376	0.942071	0.0136913
Pus7l_mef	0.00304898	0.983536	0.0134152
Pus3_mef	0.167831	0.831994	0.000175059
Pus1_mef	5.19582e-05	0.879093	0.120855
Purg_mef	0.120218	0.879357	0.000424932
Purb_mef	0.0938382	0.904508	0.0016539
Pura$LOC100045958_mef	0.000181897	0.993421	0.00639673
Pts_mef	0.570624	0.429359	1.76413e-05
Ptrh2_mef	0.00164533	0.984224	0.0141304
Ptrh1_mef	4.07352e-06	0.12761	0.872386
Ptrf_mef	4.23411e-05	0.857369	0.142588
Ptprv_mef	7.22513e-05	0.997265	0.00266285
Ptprs_mef	0.000652687	0.768904	0.230443
Ptprn_mef	0.000436602	0.649986	0.349577
Ptprk_mef	0.272337	0.727502	0.000160951
Ptprcap_mef	0.0205752	0.97884	0.000584701
Ptpra_mef	0.000946144	0.883109	0.115945
Ptpn9_mef	9.40479e-05	0.909377	0.0905286
Ptpn6_mef	0.999222	0.000777524	2.09924e-09
Ptpn3_mef	0.0221732	0.97583	0.00199682
Ptpn23_mef	0.00224558	0.977892	0.0198627
Ptpn21_mef	0.782542	0.217381	7.67173e-05
Ptpn14_mef	0.00235451	0.968017	0.0296288
Ptpn11_mef	4.21954e-06	0.109921	0.890075
Ptpn1_mef	0.00194472	0.99253	0.00552557
Ptplad2_mef	4.08565e-05	0.935543	0.0644166
Ptpla_mef	2.90283e-11	0.000657148	0.999343
Ptp4a3_mef	0.0134679	0.981963	0.0045693
Ptov1_mef	0.0540081	0.928786	0.0172064
Ptk7_mef	7.36568e-05	0.902514	0.0974128
Ptk2_mef	0.000854242	0.903286	0.0958595
Ptgs2_mef	5.42216e-10	0.0160006	0.983999
Ptgs1_mef	0.0271213	0.958232	0.0146472
Ptgis_mef	0.000631697	0.843596	0.155772
Ptgfrn_mef	3.00684e-05	0.744746	0.255224
Ptges2_mef	0.12652	0.872114	0.00136556
Ptges_mef	0.222756	0.776745	0.000499581
Ptgds_mef	0.30713	0.69286	1.00007e-05
Pter_mef	0.00126298	0.983998	0.0147393
Ptdss2_mef	0.01218	0.982981	0.00483854
Ptch2$LOC674483_mef	0.998719	0.0012809	4.24279e-11
Ptch1_mef	0.294279	0.703971	0.00175033
Ptcd2_mef	0.011604	0.974847	0.0135491
Ptcd1_mef	0.956655	0.0433451	3.27187e-07
Ptbp2_mef	0.00322167	0.983475	0.0133031
Pstk_mef	0.000985982	0.983549	0.0154651
Psmf1_mef	0.00983819	0.987819	0.00234238
Psme3_mef	0.00125846	0.95071	0.0480311
Psmd9_mef	0.160143	0.838464	0.00139295
Psmd13_mef	0.0033704	0.95861	0.0380196
Psmd10_mef	5.16133e-05	0.975372	0.0245768
Psmc3ip_mef	0.135428	0.859803	0.00476935
Psmb9_mef	0.843609	0.15638	1.1415e-05
Psmb10_mef	0.0885598	0.910745	0.000695394
Pskh1_mef	0.108419	0.890458	0.00112257
Psen2_mef	0.179337	0.819922	0.000741023
Psen1_mef	0.000327179	0.988899	0.010774
Pscd3_mef	4.88351e-05	0.998131	0.00181971
Prx_mef	0.674247	0.324619	0.00113345
Prune_mef	0.897955	0.102037	7.85445e-06
Prtg_mef	0.999479	0.000521366	5.54145e-10
Prss36_mef	0.048287	0.951217	0.000496016
Prss23_mef	2.54769e-06	0.868606	0.131391
Prss16_mef	0.0152164	0.984001	0.000782154
Prrx2_mef	2.98913e-07	0.134853	0.865147
Prrx1_mef	0.000270513	0.966358	0.0333715
Prrg3_mef	0.885865	0.114134	6.01363e-07
Prrc1_mef	0.000422881	0.89919	0.100388
Prr8_mef	0.0050673	0.994704	0.000228495
Prr3_mef	0.428971	0.569785	0.00124382
Prr14_mef	0.000140795	0.839306	0.160553
Prr12_mef	0.36818	0.63161	0.00020981
Prr11_mef	0.986697	0.0133023	5.67629e-07
Prph_mef	0.994568	0.00543158	1.75776e-08
Prpf6_mef	0.28513	0.71163	0.00323992
Prpf4b_mef	0.0999584	0.898508	0.00153381
Prpf40b_mef	0.380035	0.619851	0.000114455
Prpf40a_mef	0.023421	0.975035	0.00154394
Prpf4_mef	0.959382	0.0406134	4.35764e-06
Prpf39_mef	3.56707e-05	0.96714	0.0328241
Prpf38b_mef	0.00579457	0.993321	0.000884158
Prpf38a_mef	0.0243649	0.972695	0.00294004
Prpf31_mef	0.0246342	0.95896	0.0164056
Prpf18_mef	0.00184551	0.992715	0.00543931
Prosc_mef	0.00420062	0.980188	0.0156115
Prosapip1_mef	0.821323	0.178544	0.000132708
Pros1_mef	0.000323292	0.92908	0.0705966
Prom1_mef	0.113781	0.886094	0.000124827
Prodh_mef	0.866642	0.133331	2.71761e-05
Prnpip1_mef	6.35835e-06	0.951132	0.0488615
Prnp_mef	3.56292e-15	2.93151e-06	0.999997
Prmt8_mef	0.988287	0.0117134	2.82807e-09
Prmt7_mef	0.0754173	0.922122	0.00246026
Prmt6_mef	0.137315	0.858692	0.00399293
Prmt3_mef	0.00154456	0.863476	0.134979
Prmt2_mef	0.000166601	0.609519	0.390314
Prl3d1$Prl3d1_mef	0.29036	0.709636	3.7774e-06
Prkx_mef	0.0260929	0.973777	0.000130416
Prkrir_mef	2.89233e-05	0.562589	0.437382
Prkrip1_mef	0.0640309	0.935593	0.000375827
Prkra_mef	0.00608997	0.989523	0.00438664
Prkg2_mef	5.72902e-07	0.124314	0.875686
Prkdc_mef	0.331947	0.66784	0.000212434
Prkcz_mef	0.773076	0.226902	2.26167e-05
Prkcn_mef	1.12207e-05	0.996965	0.00302331
Prkci_mef	0.0474041	0.948718	0.00387754
Prkch_mef	0.420992	0.578982	2.50968e-05
Prkcdbp_mef	5.07342e-05	0.824071	0.175878
Prkcd_mef	0.000514775	0.932808	0.0666775
Prkcc_mef	0.977312	0.0226879	1.31102e-08
Prkcbp1_mef	0.658759	0.341241	1.89935e-08
Prkar2b_mef	5.09863e-05	0.884327	0.115622
Prkar2a_mef	2.16212e-05	0.807808	0.19217
Prkar1b_mef	0.00105644	0.771536	0.227408
Prkag1_mef	0.00041867	0.597008	0.402573
Prkacb_mef	0.00454799	0.968679	0.0267734
Prkaca_mef	0.00128094	0.965571	0.0331477
Prkab2_mef	0.0410968	0.952257	0.00664634
Prkab1_mef	0.0400516	0.956724	0.0032246
Prkaa2_mef	0.999695	0.000304844	8.21636e-12
Prkaa1_mef	0.0219701	0.97479	0.00324007
Prim2_mef	0.200806	0.79459	0.00460327
Prepl_mef	0.00316508	0.982645	0.0141899
Prep_mef	0.000228128	0.929018	0.0707535
Prelid2_mef	0.26569	0.734275	3.49944e-05
Prei4_mef	0.802949	0.197051	4.5769e-07
Preb_mef	6.98451e-05	0.913008	0.0869222
Prdm5_mef	0.000281588	0.997367	0.00235098
Prdm4_mef	0.000140718	0.868669	0.13119
Prdm2_mef	0.0167261	0.982048	0.00122555
Prdm14_mef	0.999992	8.249e-06	8.62806e-12
Prdm1_mef	0.993166	0.00683431	1.91426e-08
Prcp$LOC100048391_mef	0.000111618	0.989139	0.0107498
Prcc_mef	0.563218	0.436307	0.000474352
Pramef12_mef	0.998001	0.00199893	1.61018e-09
Pqlc3_mef	0.00281212	0.993382	0.00380582
Pqlc2_mef	0.00859038	0.988844	0.00256558
Ppwd1_mef	0.242693	0.75669	0.000616861
Ppt2_mef	0.000955007	0.935129	0.0639164
Ppt1_mef	0.0013225	0.870836	0.127842
Ppp6c_mef	0.000901995	0.934725	0.0643727
Ppp5c_mef	0.00159808	0.795858	0.202544
Ppp4r1l_mef	0.00056292	0.99746	0.00197661
Ppp3r1_mef	4.69344e-07	0.133013	0.866987
Ppp3cb_mef	0.000130005	0.658987	0.340883
Ppp3ca_mef	2.17211e-05	0.861835	0.138143
Ppp2r5e_mef	0.00878587	0.957751	0.0334629
Ppp2r5d_mef	0.000514588	0.83398	0.165505
Ppp2r5b_mef	0.049098	0.950031	0.000870832
Ppp2r4_mef	0.00150036	0.807034	0.191465
Ppp2r3c_mef	0.000294538	0.925807	0.0738987
Ppp2r2c_mef	0.957841	0.0421581	4.76777e-07
Ppp2r1b_mef	0.00163851	0.807081	0.19128
Ppp1r9a_mef	0.99288	0.00711958	1.13129e-07
Ppp1r7_mef	0.000295615	0.983278	0.0164262
Ppp1r3f_mef	0.00119185	0.996647	0.00216124
Ppp1r2_mef	0.00021115	0.944259	0.0555303
Ppp1r1b_mef	0.0635526	0.935657	0.000789965
Ppp1r1a_mef	0.0149583	0.983885	0.00115696
Ppp1r16a_mef	0.0852396	0.902568	0.0121923
Ppp1r14a_mef	0.166358	0.833365	0.000276833
Ppp1r12c_mef	0.040573	0.957784	0.00164344
Ppp1r11_mef	4.92703e-05	0.893959	0.105992
Ppox_mef	0.960538	0.0394596	2.13118e-06
Ppme1_mef	0.000632315	0.798483	0.200885
Ppm2c_mef	0.29333	0.706663	7.22265e-06
Ppm1m_mef	4.92961e-05	0.596391	0.40356
Ppm1l_mef	0.0265064	0.966611	0.00688238
Ppm1k_mef	0.992056	0.00794388	5.45764e-08
Ppm1j_mef	0.505489	0.494449	6.20785e-05
Ppm1f_mef	0.0278015	0.970674	0.00152492
Ppm1a_mef	0.00643193	0.988395	0.00517319
Ppl_mef	0.663298	0.3367	1.88992e-06
Ppil5_mef	0.395469	0.604528	2.23509e-06
Ppil4_mef	0.00412372	0.986921	0.00895512
Ppil3_mef	0.00259612	0.970152	0.0272517
Ppil2_mef	0.000605182	0.965477	0.0339175
Ppif_mef	0.00486675	0.951033	0.0441001
Ppie_mef	0.00471159	0.977799	0.0174898
Ppic_mef	2.09378e-12	0.000121603	0.999878
Pphln1_mef	0.21073	0.787405	0.00186452
Ppfibp2_mef	0.0607665	0.939098	0.000135507
Ppcdc_mef	0.68006	0.319934	5.29885e-06
Ppbp_mef	6.15126e-09	0.407604	0.592396
Ppargc1b_mef	0.9821	0.0178993	3.4985e-07
Ppard_mef	0.843985	0.156005	9.79674e-06
Ppap2c_mef	5.26937e-06	0.330831	0.669164
Ppap2b_mef	0.000583027	0.997941	0.00147557
Ppap2a_mef	2.90764e-10	0.00124347	0.998757
Pou6f1_mef	0.143116	0.856146	0.000737946
Pou2f1_mef	0.653866	0.34609	4.36142e-05
Pot1a_mef	0.48953	0.510208	0.000261571
Por_mef	0.000403132	0.466774	0.532823
Pop7_mef	0.00539019	0.978985	0.015625
Pop4_mef	0.123752	0.875689	0.000559687
Pop1_mef	0.310361	0.689636	3.73828e-06
Pomt2_mef	0.785126	0.214807	6.6902e-05
Pomt1_mef	0.328335	0.669899	0.00176619
Pomgnt1_mef	0.000542734	0.830037	0.16942
Pomc1_mef	0.00537158	0.994448	0.000180851
Pols_mef	0.00843526	0.991431	0.000133928
Polrmt_mef	0.00493101	0.853497	0.141572
Polr3k_mef	0.0025474	0.990339	0.00711319
Polr3h_mef	0.102739	0.896346	0.000915551
Polr3gl_mef	0.386452	0.611601	0.00194716
Polr3g_mef	0.873376	0.126614	1.02112e-05
Polr3f_mef	0.628137	0.371443	0.000420081
Polr3e_mef	0.0439194	0.945952	0.0101288
Polr3d_mef	0.00733213	0.99039	0.00227771
Polr3b_mef	0.278828	0.721163	8.76876e-06
Polr3a_mef	0.800847	0.199151	1.91306e-06
Polr2a_mef	0.0712521	0.924824	0.0039236
Polr1e_mef	0.276262	0.719697	0.00404042
Polm_mef	0.212771	0.787219	1.05224e-05
Poll_mef	0.813242	0.186745	1.28867e-05
Polk_mef	0.0455074	0.953833	0.000659476
Poli_mef	0.752883	0.247114	3.03123e-06
Polg2_mef	0.936001	0.0639982	9.09463e-07
Polg_mef	0.075088	0.920637	0.0042753
Pole4_mef	0.00183916	0.880284	0.117876
Pole3_mef	4.62589e-05	0.321962	0.677992
Pole2_mef	0.0460114	0.951758	0.00223052
Pold4_mef	0.0001914	0.840267	0.159542
Pold3_mef	0.169494	0.830317	0.000189157
Pold1_mef	0.0668152	0.927726	0.00545914
Polb_mef	0.0168768	0.978863	0.00426057
Pola2_mef	0.639628	0.360273	9.99032e-05
Pogz_mef	0.659057	0.340746	0.000197353
Pofut2_mef	0.00156597	0.927616	0.070818
Pofut1_mef	0.0290211	0.968089	0.00288967
Podxl_mef	0.618518	0.381464	1.8053e-05
Podn_mef	0.0181929	0.978462	0.00334537
Pnrc2_mef	0.0222836	0.977578	0.000138812
Pnrc1_mef	0.000638823	0.963016	0.0363456
Pnpt1$LOC100044383_mef	0.0052102	0.994567	0.000222564
Pnpo_mef	0.0117712	0.983951	0.00427827
Pnpla8_mef	0.00108072	0.87968	0.11924
Pnpla7_mef	0.929493	0.070497	9.74151e-06
Pnpla6_mef	0.008562	0.989822	0.00161645
Pnpla3_mef	0.890467	0.10953	2.74006e-06
Pnpla2_mef	0.678028	0.32144	0.000531939
Pnmt_mef	0.0456893	0.953483	0.000827377
Pnma2_mef	0.979367	0.0206332	5.83966e-09
Pnkp_mef	0.303182	0.69511	0.00170811
Pnkd_mef	0.00681886	0.934863	0.0583181
Pmvk_mef	0.00772756	0.990431	0.00184119
Pms2_mef	0.983733	0.0162607	6.42708e-06
Pms1_mef	0.218491	0.780265	0.00124466
Pmp22_mef	3.22471e-06	0.116822	0.883175
Pmm2_mef	0.0142812	0.981126	0.00459278
Pml_mef	0.973433	0.0265547	1.23715e-05
Pmf1_mef	0.00289767	0.989248	0.00785441
Plxnb1_mef	0.0540137	0.945298	0.000688593
Plxna3_mef	0.154943	0.844522	0.000534187
Plxna1_mef	0.00177231	0.927084	0.0711437
Plxdc2_mef	0.000123164	0.86056	0.139316
Pltp_mef	0.230991	0.7689	0.000108722
Plscr3_mef	6.99715e-05	0.754746	0.245184
Pls3_mef	3.99222e-11	0.00323469	0.996765
Plod3_mef	4.43998e-09	0.000818899	0.999181
Plod1_mef	0.00149061	0.946049	0.0524607
Plk4_mef	0.02207	0.976302	0.00162763
Plk3_mef	0.055773	0.943781	0.000445645
Plk2_mef	3.71877e-07	0.417895	0.582104
Plekhq1_mef	0.0214238	0.97854	3.62317e-05
Plekhn1$Klhl17_mef	0.0129105	0.986994	9.52967e-05
Plekhm1_mef	0.281848	0.717798	0.000354519
Plekhk1_mef	0.99986	0.000139884	1.39324e-12
Plekhj1_mef	0.0348347	0.96331	0.00185536
Plekhh3_mef	0.456628	0.543244	0.000127916
Plekhg5_mef	0.057473	0.942326	0.000200867
Plekhg3_mef	0.325468	0.674529	3.66579e-06
Plekhg2_mef	0.000703879	0.726217	0.273079
Plekhg1_mef	0.959971	0.0400273	1.62695e-06
Plekhf2_mef	0.55654	0.443419	4.10195e-05
Plekhf1_mef	0.000276185	0.993007	0.00671635
Plekhb2_mef	2.4214e-06	0.111188	0.888809
Plekhb1_mef	0.939299	0.0607005	4.15841e-07
Plekha8_mef	0.869817	0.130181	2.29548e-06
Plekha7_mef	0.931467	0.0685331	1.53637e-07
Plekha5_mef	0.616298	0.383697	5.66263e-06
Plekha4$LOC100046788_mef	0.32447	0.675526	3.17233e-06
Plekha3_mef	0.000424279	0.951481	0.0480943
Plekha2_mef	0.0295019	0.962209	0.00828941
Plekha1_mef	0.0211886	0.975623	0.00318789
Plec1$LOC100046469_mef	3.88312e-06	0.72653	0.273466
Pldn_mef	0.000151964	0.950778	0.0490703
Pld3_mef	0.00172786	0.742757	0.255515
Pld2_mef	0.0939015	0.899475	0.00662313
Plcl2_mef	0.550216	0.449766	1.84786e-05
Plch1_mef	0.925949	0.0740509	5.51919e-08
Plcg2_mef	0.0301627	0.969203	0.000633903
Plcg1_mef	0.0221296	0.970597	0.00727307
Plce1_mef	0.0012816	0.995857	0.00286119
Plcd3_mef	0.474522	0.525416	6.11195e-05
Plcd1_mef	0.0205605	0.977853	0.0015862
Plcb4_mef	0.0281179	0.92861	0.0432723
Plcb3_mef	0.18675	0.812401	0.000848478
Plcb2_mef	0.120242	0.879323	0.000434704
Plaur_mef	0.000171538	0.805299	0.194529
Pla2g7_mef	9.30178e-05	0.409214	0.590693
Pla2g6_mef	0.232861	0.763087	0.00405155
Pla2g4b_mef	0.926758	0.0732313	1.04471e-05
Pla2g4a_mef	5.63629e-08	0.36107	0.63893
Pla2g2c_mef	0.0166567	0.978796	0.00454679
Pla2g1b_mef	0.64362	0.356379	1.2221e-07
Pla2g12a_mef	0.000649344	0.943402	0.0559489
Pla2g10_mef	0.236013	0.763967	1.99155e-05
Pkp3_mef	0.857072	0.142922	5.14121e-06
Pkp2_mef	0.10839	0.888418	0.00319231
Pkp1_mef	2.04633e-05	0.2393	0.76068
Pknox1_mef	0.0678317	0.929601	0.00256782
Pkn3_mef	0.0385842	0.959378	0.0020378
Pkn2_mef	0.00623653	0.969457	0.0243067
Pkmyt1_mef	0.00230786	0.901938	0.0957537
Pklr_mef	0.0114469	0.987709	0.000844165
Pkig_mef	0.00423584	0.980735	0.0150287
Pkd2_mef	3.4465e-06	0.392601	0.607396
Pkd1_mef	0.0127862	0.986253	0.00096056
Pja2_mef	8.33624e-05	0.774861	0.225056
Pja1_mef	0.000998981	0.99636	0.00264089
Piwil2_mef	0.998214	0.00178633	5.68972e-10
Pitx2_mef	0.45638	0.543537	8.25157e-05
Pitpnm1_mef	0.193646	0.805046	0.00130819
Pitpnc1_mef	0.69364	0.306343	1.65796e-05
Pitpna_mef	8.99192e-06	0.239508	0.760483
Pipox_mef	0.885341	0.114659	1.33082e-07
Pip5k3_mef	0.969871	0.0301291	3.19006e-08
Pip5k2c_mef	0.000635604	0.995118	0.00424644
Pip5k2b_mef	0.23151	0.768483	6.97271e-06
Pip5k2a_mef	0.009387	0.990431	0.000181633
Pip5k1c_mef	0.138222	0.86014	0.00163817
Pip5k1b_mef	0.997811	0.00218315	6.17381e-06
Pip5k1a_mef	1.01578e-07	0.00687923	0.993121
Pim2_mef	0.489838	0.510103	5.88073e-05
Pim1_mef	0.458836	0.540513	0.00065097
Pik3r2$Ifi30_mef	0.000817761	0.997829	0.00135367
Pik3cd_mef	0.0483894	0.949098	0.00251265
Pik3cb_mef	0.77424	0.225708	5.26534e-05
Pik3ca_mef	2.73729e-05	0.993361	0.0066112
Pik3c3_mef	0.148004	0.851496	0.000499977
Pik3c2a_mef	5.21527e-05	0.67391	0.326038
Pih1d1_mef	0.0274895	0.968966	0.00354489
Pigyl_mef	0.00168893	0.988156	0.0101546
Pigy_mef	0.00037473	0.96053	0.0390957
Pigx_mef	0.000161253	0.440766	0.559073
Pigv_mef	0.980986	0.0190136	3.48667e-08
Pigs_mef	0.000785579	0.438585	0.560629
Pigq_mef	0.236191	0.76147	0.0023387
Pigp_mef	2.28262e-05	0.841591	0.158387
Pigo_mef	0.25496	0.74429	0.00074953
Pigm_mef	0.00229241	0.950287	0.0474208
Pigl_mef	0.997707	0.00229323	5.93274e-08
Pigk_mef	4.94103e-05	0.981364	0.0185865
Pigh_mef	0.348402	0.651456	0.000142093
Pigf_mef	0.0133445	0.975875	0.0107802
Piga_mef	0.00986813	0.977573	0.0125584
Pif1_mef	0.91927	0.0807266	2.97191e-06
Pick1_mef	0.795841	0.204136	2.28936e-05
Pib5pa_mef	1.13816e-08	0.0158255	0.984174
Pias4_mef	0.00995137	0.971448	0.0186004
Pias3_mef	0.262151	0.736874	0.000974461
Pias1_mef	0.0211794	0.976641	0.00217942
Pi4kb$Pik4cb_mef	0.0235135	0.976432	5.47418e-05
Pi4ka_mef	1.24292e-05	0.393991	0.605997
Pi4k2b_mef	0.000139629	0.829123	0.170737
Pi4k2a$LOC100047707_mef	0.000567869	0.997473	0.00195904
Phyhipl_mef	0.447774	0.548569	0.00365661
Phyh_mef	0.00441742	0.990189	0.00539379
Phtf2_mef	0.730977	0.267585	0.00143872
Phtf1_mef	0.00413539	0.959783	0.0360816
Phr1_mef	9.82328e-05	0.987579	0.0123225
Phospho2_mef	0.0134519	0.979666	0.00688253
Phldb2_mef	1.33593e-09	0.00170506	0.998295
Phldb1_mef	0.0049296	0.95668	0.0383904
Phlda2_mef	0.64949	0.350507	3.28698e-06
Phlda1_mef	0.000132977	0.799584	0.200283
Phkg2_mef	0.0370094	0.961163	0.00182718
Phkb_mef	0.0285158	0.931861	0.039623
Phka2_mef	0.228499	0.768825	0.00267541
Phka1_mef	0.705968	0.293992	3.9486e-05
Phip_mef	0.0131364	0.980324	0.00653925
Phf8_mef	0.287377	0.711888	0.000734782
Phf7_mef	0.997774	0.00222566	3.61327e-07
Phf6_mef	0.0378742	0.961763	0.000362819
Phf3_mef	0.0164266	0.977819	0.00575447
Phf21a_mef	0.366177	0.631187	0.00263564
Phf20l1_mef	0.00623085	0.989798	0.00397135
Phf20_mef	0.177416	0.82074	0.00184419
Phf19_mef	0.156191	0.843733	7.65467e-05
Phf15_mef	0.876361	0.123601	3.86605e-05
Phf14_mef	0.0209908	0.978737	0.000272528
Phf13_mef	0.0711364	0.926522	0.00234196
Phf12_mef	0.774892	0.224927	0.000181157
Phf1_mef	0.335321	0.664375	0.0003035
Phca_mef	0.011698	0.988169	0.000132868
Phc3_mef	0.03141	0.966547	0.00204258
Phc2_mef	3.20104e-07	0.0119752	0.988024
Pgs1_mef	0.0145309	0.97467	0.0107987
Pgpep1_mef	0.00360259	0.988136	0.00826144
Pgm3_mef	0.0060897	0.96566	0.02825
Pgm2_mef	0.00595564	0.982027	0.0120173
Pgm1_mef	0.000347977	0.865661	0.133991
Pggt1b_mef	0.00739969	0.991613	0.000987742
Pgam2_mef	0.455306	0.544674	1.9974e-05
Pga5_mef	0.740655	0.259344	5.37964e-07
Pfn2_mef	1.34052e-05	0.15211	0.847876
Pfkm_mef	0.000919832	0.799232	0.199849
Pfkfb4_mef	0.571245	0.428607	0.000147468
Pfkfb3_mef	0.843847	0.156132	2.04784e-05
Pfkfb1_mef	0.384639	0.615258	0.000102374
Pfdn5_mef	0.00138387	0.960968	0.037648
Pex7_mef	0.000492217	0.752263	0.247245
Pex6_mef	0.436908	0.562231	0.000861723
Pex5_mef	0.0283179	0.927125	0.044557
Pex3_mef	0.00926545	0.962777	0.0279579
Pex26_mef	0.124879	0.875094	2.66278e-05
Pex19_mef	0.0157579	0.975054	0.00918767
Pex16_mef	0.547357	0.4526	4.32215e-05
Pex14_mef	0.00399319	0.983892	0.0121147
Pex12_mef	0.947553	0.0524175	2.96121e-05
Pex11b_mef	0.823681	0.176161	0.000157803
Pex11a_mef	0.623738	0.376157	0.000105212
Pex10_mef	0.576648	0.423341	1.06848e-05
Pex1_mef	0.855796	0.144148	5.62197e-05
Pet112l_mef	0.856766	0.143227	6.05838e-06
Perq1_mef	0.00248447	0.99744	7.55683e-05
Perp_mef	0.00175568	0.993706	0.00453859
Per1_mef	0.997934	0.00206495	7.13015e-07
Pepd_mef	0.000121889	0.273986	0.725892
Peo1_mef	0.0138655	0.9795	0.00663462
Penk1_mef	8.03689e-06	0.856689	0.143303
Pemt_mef	0.173999	0.825923	7.75742e-05
Pelp1_mef	0.996942	0.0030578	3.18661e-09
Pelo_mef	0.301964	0.695905	0.0021309
Peli1_mef	0.00198448	0.996916	0.00109998
Peg3_mef	0.000474432	0.991835	0.00769103
Peg12_mef	0.953646	0.0463535	8.39985e-07
Peg10_mef	0.99999	1.00555e-05	5.37072e-13
Pef1_mef	0.00064292	0.996899	0.00245808
Pecr_mef	0.0759626	0.922146	0.00189098
Peci_mef	3.70178e-07	0.528609	0.471391
Pecam1_mef	0.993254	0.00674623	5.49063e-11
Pea15a_mef	5.77938e-09	0.0116043	0.988396
Pdzd8_mef	0.00359389	0.97808	0.0183262
Pdzd4_mef	0.746016	0.253938	4.59249e-05
Pdzd2_mef	0.985866	0.0141264	7.61239e-06
Pdzd11_mef	2.50922e-05	0.783923	0.216052
Pdxp_mef	0.291172	0.708814	1.46286e-05
Pdxk_mef	0.102309	0.897658	3.3473e-05
Pdxdc1_mef	0.000126355	0.608266	0.391608
Pdss2_mef	0.160904	0.837168	0.00192803
Pdss1_mef	0.763923	0.235119	0.000958579
Pds5b_mef	0.0210719	0.948982	0.0299462
Pdrg1_mef	7.13249e-06	0.380249	0.619744
Pdpn_mef	0.0041518	0.994986	0.000861873
Pdpk1_mef	1.8932e-05	0.286853	0.713128
Pdlim7_mef	5.59892e-07	0.00771964	0.99228
Pdlim5_mef	0.0312187	0.960668	0.00811343
Pdlim4_mef	0.000365146	0.697941	0.301693
Pdlim2_mef	0.000364619	0.731324	0.268312
Pdk4_mef	0.111479	0.888491	3.05118e-05
Pdk1_mef	0.00630898	0.946987	0.0467036
Pdik1l_mef	0.919554	0.080439	6.69392e-06
Pdia5_mef	3.71713e-09	0.0298652	0.970135
Pdhx_mef	0.0625133	0.936018	0.00146853
Pdgfrl_mef	1.33446e-07	0.366267	0.633733
Pdgfrb_mef	1.03415e-07	0.118739	0.881261
Pdgfc_mef	5.73006e-07	0.108199	0.891801
Pdgfa_mef	0.000245038	0.809374	0.190381
Pde9a_mef	0.990526	0.00947348	4.88971e-07
Pde7a_mef	0.193346	0.805592	0.00106189
Pde6d_mef	0.00390534	0.959057	0.0370377
Pde4a_mef	0.38607	0.612251	0.00167929
Pde1b_mef	0.0309688	0.967716	0.00131527
Pddc1_mef	0.032223	0.964665	0.00311154
Pdcl2_mef	0.999998	2.03172e-06	4.74734e-16
Pdcd6ip_mef	6.62235e-05	0.982861	0.0170729
Pdcd2l_mef	0.00274758	0.9861	0.0111521
Pcyt2_mef	0.0129407	0.978516	0.00854378
Pcyt1b_mef	0.778153	0.221843	4.11226e-06
