Loci	ips_0	ips_1	ips_2	pips_0	pips_1	pips_2	mef_0	mef_1	mef_2
Zfp592	0.000503623	0.999379	0.000116898	0.000518436	0.999452	2.93511e-05	0.00099062	0.998085	0.000924301
Zfp579	0.0061988	0.993763	3.78762e-05	0.00567142	0.99432	8.51771e-06	0.00374797	0.995078	0.00117366
Zfp575	0.00782083	0.992122	5.72159e-05	0.00815225	0.991842	5.78862e-06	0.00798695	0.991377	0.000636228
Zfp574	1.28902e-06	0.989473	0.010526	3.60329e-06	0.990708	0.00928876	5.13157e-05	0.987241	0.0127082
Zfp566	3.97169e-05	0.999019	0.00094079	0.000350321	0.999418	0.000231298	0.00828184	0.991327	0.000391286
Zfp560	1.15717e-06	0.994485	0.00551391	3.95528e-05	0.996656	0.00330439	5.13307e-05	0.992946	0.0070027
Zfp553	3.71329e-05	0.999433	0.000530363	0.000124347	0.999725	0.000150657	0.00207567	0.997291	0.000633434
Zfp532	9.10576e-08	0.684285	0.315715	5.72024e-07	0.688452	0.311547	2.00419e-05	0.685516	0.314464
Zfp523	0.000512759	0.999392	9.5008e-05	0.000358637	0.999602	3.93728e-05	0.000693958	0.998223	0.0010834
Zfp518	2.39577e-07	0.987773	0.0122264	2.93327e-05	0.993197	0.00677357	0.000269895	0.991733	0.0079972
Zfp516	5.87452e-05	0.999497	0.000444455	0.000185317	0.999716	9.81919e-05	0.0013351	0.997927	0.000737709
Zfp513	0.000194979	0.999628	0.00017708	0.000216464	0.99973	5.34532e-05	0.000788075	0.998271	0.000940773
Zfp512	8.229e-08	0.42937	0.57063	1.05212e-07	0.431351	0.568649	1.8907e-05	0.431347	0.568634
Zfp498	5.17789e-06	0.994932	0.00506286	2.08165e-06	0.995392	0.00460634	8.73129e-05	0.992776	0.0071362
Zfp473	0.00211531	0.918338	0.0795463	0.230088	0.768915	0.000997101	0.401211	0.59874	4.90754e-05
Zfp472	3.50555e-06	0.998176	0.0018201	3.36002e-05	0.999169	0.000797363	0.000696774	0.997692	0.00161125
Zfp469$Tnrc18	0.00061819	0.999234	0.000147435	0.000301509	0.999582	0.000116267	6.00758e-05	0.995112	0.00482837
Zfp462	4.89983e-07	0.992358	0.00764117	7.72722e-05	0.997143	0.00277925	0.000468783	0.995776	0.003755
Zfp46	3.44747e-05	0.984304	0.0156617	7.12983e-06	0.984071	0.0159223	7.96438e-07	0.941923	0.0580758
Zfp451	1.09574e-05	0.999022	0.000967294	3.67254e-05	0.999489	0.000474313	0.000153612	0.997397	0.00244985
Zfp449	2.59376e-05	0.999077	0.000897266	0.000107423	0.999446	0.000446779	3.90623e-05	0.994666	0.00529517
Zfp446	0.260907	0.73869	0.000402495	0.296461	0.703538	1.13964e-06	0.299569	0.700269	0.000161793
Zfp444	0.00453576	0.995392	7.20652e-05	0.00489837	0.995094	7.96232e-06	0.00613391	0.99334	0.000526123
Zfp438	0.155292	0.844595	0.000113666	0.165736	0.834263	1.63512e-06	0.16986	0.829933	0.000207137
Zfp426	0.00525111	0.994676	7.24778e-05	0.00571363	0.994279	7.0012e-06	0.00612093	0.993264	0.000614596
Zfp422	1.82427e-06	0.81337	0.186628	5.63533e-07	0.813333	0.186666	1.52633e-06	0.791293	0.208706
Zfp418	0.933189	0.0664957	0.000314859	0.983631	0.016369	5.38328e-08	0.984974	0.0150234	2.14241e-06
Zfp414	1.07903e-06	0.977102	0.0228974	2.58612e-06	0.978413	0.021584	1.94995e-05	0.972415	0.0275653
Zfp410	8.22684e-05	0.999646	0.000271345	8.42421e-05	0.999797	0.000118695	0.00026173	0.998078	0.00166059
Zfp41	0.000220344	0.999509	0.000271082	0.00045506	0.999497	4.76833e-05	0.0029511	0.996564	0.000484626
Zfp408	0.00927591	0.990673	5.06228e-05	0.0094913	0.990503	5.53326e-06	0.00975737	0.989681	0.000561684
Zfp397$LOC100040623	0.00419631	0.995735	6.83766e-05	0.00444151	0.99555	8.79478e-06	0.00618129	0.993336	0.000482626
Zfp386	8.86163e-05	0.999537	0.000374436	2.58905e-05	0.999689	0.000285341	0.000150641	0.99759	0.00225975
Zfp385	6.61563e-05	0.999576	0.000357859	2.64802e-05	0.999732	0.000241736	0.000314844	0.998134	0.00155137
Zfp384	1.40889e-07	0.224681	0.775319	4.77705e-08	0.224534	0.775466	1.0033e-06	0.219209	0.78079
Zfp37	0.0244405	0.975457	0.00010216	0.0278216	0.972175	2.8952e-06	0.0234796	0.975825	0.000695307
Zfp36l2	1.14111e-06	0.205359	0.794639	5.6032e-08	0.202959	0.797041	7.42664e-08	0.184022	0.815978
Zfp369	4.76215e-05	0.999562	0.000390476	8.66798e-05	0.999774	0.000139641	0.000311767	0.998153	0.00153563
Zfp367	0.000136615	0.999655	0.000208769	0.000154311	0.999776	7.00301e-05	0.00051213	0.998313	0.00117437
Zfp36	2.39007e-05	0.995269	0.00470738	7.94033e-06	0.995391	0.00460139	4.69198e-06	0.980872	0.0191232
Zfp354c	0.0157707	0.98415	7.90769e-05	0.0174153	0.982579	5.64705e-06	0.00593446	0.991805	0.00226025
Zfp352	0.160285	0.807813	0.0319021	0.699538	0.300459	2.71457e-06	0.713109	0.286854	3.64234e-05
Zfp35	6.23624e-07	0.950083	0.049916	1.29924e-06	0.951857	0.0481417	2.38669e-05	0.946786	0.0531906
Zfp346	3.11047e-06	0.994635	0.00536204	4.3569e-06	0.99533	0.00466612	4.80451e-05	0.991675	0.00827719
Zfp341	0.37551	0.624339	0.000150708	0.395494	0.604505	1.59729e-06	0.408127	0.591776	9.68227e-05
Zfp335	6.71331e-05	0.999604	0.000329345	3.8241e-05	0.99976	0.000201581	0.000214978	0.997942	0.00184315
Zfp329	0.00292128	0.996972	0.000106255	0.00355447	0.996436	9.34616e-06	0.0043478	0.995041	0.000611328
Zfp326	3.59871e-07	0.0500339	0.949966	1.27583e-09	0.0481796	0.95182	5.58675e-07	0.0478333	0.952166
Zfp322a	8.80384e-07	0.944195	0.055804	9.43055e-07	0.945512	0.0544868	1.83996e-05	0.939604	0.0603778
Zfp318	6.29825e-06	0.998693	0.00130051	5.00996e-05	0.999465	0.00048517	0.000490351	0.997993	0.00151656
Zfp313	2.25847e-06	0.982775	0.0172225	8.21775e-07	0.983509	0.0164898	7.92757e-05	0.980924	0.0189971
Zfp295	3.32495e-05	0.999492	0.000475243	7.39039e-05	0.999756	0.00016982	0.000363209	0.998204	0.00143295
Zfp294	7.89774e-06	0.998142	0.00185034	7.67812e-06	0.998548	0.00144419	9.22217e-05	0.995944	0.00396408
Zfp291	0.000172828	0.999629	0.000198174	0.000193055	0.999737	7.00397e-05	0.00250151	0.996975	0.000523066
Zfp289	9.13027e-08	0.0238471	0.976153	1.72606e-09	0.0228051	0.977195	6.75705e-08	0.0215671	0.978433
Zfp277	7.70889e-08	0.71983	0.28017	5.78332e-07	0.724963	0.275036	5.10061e-05	0.724479	0.27547
Zfp275	3.94134e-08	0.030378	0.969622	3.33131e-08	0.0297779	0.970222	3.04294e-09	0.022247	0.977753
Zfp263	0.000118879	0.999592	0.000288959	0.000218802	0.999705	7.6123e-05	0.0026747	0.996812	0.000513682
Zfp260	3.628e-06	0.966458	0.0335386	4.01317e-06	0.966871	0.0331253	1.69171e-06	0.940962	0.0590359
Zfp26	1.10469e-06	0.949886	0.0501124	1.08355e-06	0.951004	0.0489952	1.36169e-05	0.943834	0.0561519
Zfp259	2.05006e-08	0.185883	0.814117	4.90602e-08	0.187383	0.812617	8.49121e-06	0.188642	0.81135
Zfp251	0.00379083	0.996155	5.41234e-05	0.00370126	0.996289	9.57126e-06	0.00283206	0.996113	0.00105474
Zfp239	0.000477501	0.999309	0.0002136	0.000829828	0.999137	3.2916e-05	0.00445314	0.995149	0.000397549
Zfp238	3.95922e-06	0.994493	0.00550342	2.05179e-05	0.995256	0.00472357	8.14558e-06	0.984618	0.0153743
Zfp235	0.205009	0.79491	8.14438e-05	0.213856	0.786143	1.0683e-06	0.211024	0.788728	0.000248283
Zfp219	5.12892e-07	0.991901	0.00809802	1.61118e-05	0.994773	0.00521047	0.000158955	0.992849	0.00699196
Zfp217	2.19308e-07	0.907826	0.0921737	6.79792e-07	0.911313	0.0886858	0.000171362	0.911158	0.0886703
Zfp212	8.87893e-07	0.979099	0.0209001	2.48325e-06	0.980618	0.0193796	3.35038e-05	0.976271	0.0236955
Zfp192	0.000872635	0.999051	7.61752e-05	0.000682592	0.99929	2.70707e-05	0.00165484	0.997649	0.000696524
Zfp191	1.11887e-05	0.998712	0.00127717	1.35054e-05	0.999066	0.000920767	7.98908e-05	0.996231	0.00368906
Zfp187	2.87832e-07	0.769354	0.230645	6.21738e-07	0.771414	0.228585	6.64733e-06	0.762823	0.23717
Zfp185	0.0758233	0.900705	0.0234714	0.412358	0.587633	8.16511e-06	0.437626	0.562302	7.18559e-05
Zfp184	0.0629888	0.936277	0.000733967	0.0925733	0.90738	4.68801e-05	0.191851	0.808078	7.01776e-05
Zfp180	7.15411e-05	0.999571	0.000357677	3.4433e-05	0.999724	0.000241544	0.000140119	0.997538	0.00232219
Zfp161	5.19597e-06	0.997811	0.00218331	7.31486e-06	0.998346	0.00164677	0.000133346	0.996184	0.00368239
Zfp157	0.0006563	0.999028	0.000315761	0.00167001	0.998302	2.79283e-05	0.00615943	0.993485	0.000355375
Zfp148	2.20749e-05	0.996032	0.00394622	4.07966e-06	0.996173	0.00382277	1.41187e-05	0.988723	0.0112627
Zfp143	0.0380737	0.961833	9.29135e-05	0.0419921	0.958005	3.39665e-06	0.0473538	0.952378	0.000267854
Zfp13	0.00804753	0.991784	0.000168402	0.0110446	0.988948	7.30412e-06	0.0165294	0.983172	0.000298562
Zfp120	0.0280463	0.971891	6.31525e-05	0.0298401	0.970156	3.64348e-06	0.0333302	0.966353	0.000317223
Zfp12	0.00582478	0.994115	6.06674e-05	0.00606752	0.993925	7.51511e-06	0.00784416	0.991691	0.000464358
Zfp110	2.18191e-07	0.972798	0.0272015	6.84475e-06	0.977169	0.0228246	6.67216e-05	0.974348	0.0255857
Zfp106	3.90682e-08	0.403089	0.596911	1.83978e-07	0.406367	0.593633	1.82018e-05	0.406569	0.593413
Zfp101	0.00221067	0.99756	0.00022973	0.00400247	0.995986	1.19065e-05	0.0066887	0.992892	0.00041883
Zfp1	3.87393e-06	0.997921	0.00207549	1.21438e-05	0.998628	0.00135953	0.000175142	0.996708	0.00311713
Zfml	9.13947e-08	0.797631	0.202369	1.13899e-06	0.803039	0.19696	3.15605e-05	0.800297	0.199671
Zfhx3	0.000291295	0.998482	0.00122713	1.09328e-05	0.998683	0.00130605	3.20383e-05	0.993996	0.00597194
Zfand2b	0.000192367	0.999644	0.000164077	0.000162987	0.999772	6.51409e-05	0.00116474	0.998081	0.000753906
Zfand2a	1.63999e-05	0.994132	0.00585131	2.81654e-06	0.994285	0.0057122	1.32124e-05	0.98657	0.0134169
Zfand1	1.25942e-06	0.995381	0.00461803	7.99029e-06	0.996776	0.00321646	0.000414795	0.995392	0.00419312
Zeb1	1.17638e-05	0.989052	0.0109363	7.95263e-06	0.989233	0.0107589	1.93179e-06	0.964481	0.0355171
Zdhhc9	0.000158503	0.999419	0.000422522	2.5905e-05	0.999597	0.000377183	7.97753e-05	0.996711	0.00320876
Zdhhc8	6.71912e-05	0.999271	0.000661463	3.1212e-05	0.999415	0.000553578	2.61487e-05	0.993967	0.00600669
Zdhhc7	4.12998e-05	0.998953	0.00100607	1.15655e-05	0.999107	0.000881024	4.22146e-05	0.995094	0.00486399
Zdhhc6$LOC433204	4.31618e-05	0.99951	0.000447117	2.20701e-05	0.999685	0.000292967	0.000288416	0.998051	0.00166019
Zdhhc5	3.72218e-06	0.966225	0.0337716	2.05413e-06	0.966591	0.0334066	3.30326e-06	0.949398	0.0505988
Zdhhc3	7.48075e-06	0.99351	0.00648251	2.96025e-06	0.993846	0.00615108	1.85965e-05	0.987544	0.0124374
Zdhhc24	0.0198544	0.980094	5.18029e-05	0.0206965	0.9793	3.52761e-06	0.0197231	0.979739	0.000538401
Zdhhc23	0.667907	0.331862	0.000231677	0.703262	0.296736	1.36282e-06	0.721775	0.278193	3.11654e-05
Zdhhc21	1.27048e-05	0.998948	0.00103893	9.38007e-06	0.999259	0.00073122	0.000553397	0.997793	0.00165344
Zdhhc20	9.3505e-06	0.733623	0.266368	2.29387e-07	0.7312	0.268799	7.19012e-07	0.70144	0.298559
Zdhhc16	8.9441e-07	0.497029	0.50297	4.95103e-07	0.496277	0.503722	1.8301e-07	0.458191	0.541809
Zdhhc15	0.254148	0.745688	0.000164257	0.271644	0.728349	7.2473e-06	0.314824	0.6851	7.60761e-05
Zdhhc13	1.49363e-06	0.881486	0.118512	1.44184e-07	0.881969	0.118031	4.88815e-05	0.879595	0.120356
Zcrb1	9.6648e-08	0.0119193	0.988081	1.08128e-09	0.0107759	0.989224	9.85377e-09	0.00931042	0.99069
Zcchc9	1.25984e-06	0.809571	0.190428	5.98163e-07	0.809882	0.190117	1.90464e-06	0.790627	0.209371
Zcchc8	1.28456e-07	0.665178	0.334822	3.96976e-07	0.668211	0.331789	1.50108e-05	0.664507	0.335478
Zcchc7	0.00708529	0.992867	4.77271e-05	0.00706761	0.992926	6.46022e-06	0.00593852	0.993226	0.000835186
Zcchc6	9.77541e-06	0.993266	0.00672382	4.15117e-06	0.993533	0.00646296	9.19829e-06	0.983943	0.0160478
Zcchc3	7.14369e-05	0.984815	0.0151133	0.0208086	0.979012	0.000178852	0.00988342	0.988279	0.00183724
Zcchc17	7.57527e-07	0.959233	0.040766	2.78841e-06	0.960857	0.0391405	9.58276e-06	0.951855	0.0481352
Zcchc14	5.52089e-05	0.999437	0.000507716	3.03995e-05	0.999597	0.000372974	6.21685e-05	0.996274	0.00366369
Zcchc12	0.875749	0.12401	0.000241047	0.916744	0.0832555	4.44286e-08	0.90668	0.0932808	3.86603e-05
Zcchc11	0.000437496	0.99918	0.000382935	0.00139279	0.998574	3.31235e-05	0.0050828	0.994525	0.00039252
Zc3hc1	1.43705e-07	0.904927	0.0950729	1.50723e-06	0.909729	0.0902691	6.98784e-05	0.907859	0.0920714
Zc3h8	2.03756e-06	0.997235	0.0027626	4.45795e-05	0.998809	0.00114599	0.00140282	0.99697	0.00162681
Zc3h7b	4.3944e-06	0.984842	0.0151539	1.06882e-06	0.985263	0.0147363	2.63039e-05	0.980207	0.0197669
Zc3h3	2.71888e-05	0.999455	0.000517324	4.76704e-05	0.999722	0.000230455	0.000262377	0.998026	0.00171124
Zc3h13	8.00063e-06	0.998881	0.00111117	4.70137e-05	0.999518	0.000434749	0.000377586	0.997991	0.00163191
Zc3h12a	0.267434	0.732492	7.39969e-05	0.27674	0.723259	9.86339e-07	0.275311	0.724487	0.000201299
Zc3h10	6.98413e-06	0.998494	0.00149888	9.51838e-06	0.998953	0.0010375	0.000230079	0.997225	0.00254457
Zbtb9$Ggnbp1	0.000217607	0.999559	0.000222923	0.000355811	0.999599	4.55586e-05	0.001844	0.997547	0.000609289
Zbtb8	0.963468	0.0363488	0.00018332	0.999017	0.000982687	6.06933e-09	0.999412	0.000587633	9.87041e-08
Zbtb7a	0.000946619	0.998967	8.67928e-05	0.000906894	0.999071	2.19743e-05	0.00221647	0.997178	0.000605907
Zbtb5	0.00553477	0.9944	6.51073e-05	0.00585083	0.994141	7.82118e-06	0.00801141	0.99155	0.000438555
Zbtb48	0.0110922	0.988816	9.20942e-05	0.0127333	0.987262	5.15037e-06	0.0152548	0.984359	0.000386089
Zbtb44	6.80076e-07	0.990038	0.00996084	3.48798e-05	0.992956	0.00700926	0.0107827	0.985152	0.00406512
Zbtb43	1.44168e-06	0.995628	0.00437016	1.00028e-05	0.996947	0.00304296	0.000152091	0.994942	0.00490639
Zbtb41	0.000110671	0.992963	0.00692589	4.0336e-06	0.992755	0.00724106	4.64463e-06	0.978292	0.0217037
Zbtb39	5.91703e-05	0.999618	0.000322691	5.74404e-05	0.999788	0.000155053	0.00137943	0.99787	0.000750493
Zbtb34	8.61698e-06	0.998979	0.00101288	2.83348e-05	0.999488	0.000483608	0.000753366	0.997968	0.00127855
Zbtb33	2.21384e-06	0.975527	0.0244712	2.65372e-06	0.976266	0.0237316	6.91591e-06	0.965125	0.0348679
Zbtb32	0.00210434	0.997667	0.000229112	0.0022423	0.997585	0.000172923	0.0459992	0.953861	0.000139457
Zbtb3	0.841124	0.158697	0.000179774	0.874061	0.125938	2.16253e-07	0.875737	0.124242	2.06825e-05
Zbtb26	0.0173462	0.982592	6.15532e-05	0.0184132	0.981581	5.69515e-06	0.0244607	0.975261	0.000278593
Zbtb25	0.0016871	0.998221	9.1498e-05	0.00186943	0.998117	1.36474e-05	0.00299651	0.996399	0.000604245
Zbtb24	0.0736147	0.926321	6.46562e-05	0.077389	0.922609	1.82138e-06	0.0756362	0.923998	0.000365894
Zbtb22	2.77144e-06	0.956682	0.0433156	6.44694e-07	0.957127	0.0428727	1.2816e-05	0.949636	0.0503513
Zbtb2	0.000100728	0.999581	0.000317863	0.000217807	0.999712	7.00251e-05	0.000693882	0.998278	0.00102819
Zbtb17	4.22084e-05	0.999481	0.00047664	3.51722e-05	0.999667	0.000297873	0.00010094	0.997091	0.00280766
Zbtb12	0.000706958	0.999042	0.000251179	0.00144478	0.998527	2.78456e-05	0.00624062	0.993414	0.000345406
Zbtb1	2.59921e-05	0.996979	0.00299517	4.07586e-06	0.997118	0.00287767	2.18551e-05	0.991349	0.00862877
Zbp1	0.0580865	0.941865	4.8611e-05	0.0600426	0.939954	2.99805e-06	0.0649981	0.934742	0.000259489
Zbed4	7.53297e-06	0.998799	0.00119366	5.52696e-05	0.999507	0.000437704	0.00124586	0.997715	0.001039
Zar1	0.0729781	0.92696	6.21605e-05	0.0765433	0.923455	1.72022e-06	0.0723861	0.927185	0.000428632
Zap70	1.63843e-05	0.998649	0.00133463	2.1435e-05	0.998945	0.00103329	2.66647e-05	0.993645	0.0063288
Zadh2	0.000270287	0.59371	0.40602	1.57723e-07	0.57869	0.42131	1.68605e-07	0.529613	0.470387
Zadh1	0.000910176	0.999004	8.58769e-05	0.000860841	0.999118	2.1627e-05	0.001542	0.997685	0.000773335
ZBTB45	2.27063e-05	0.99921	0.000767375	0.000136072	0.999669	0.000195293	0.00196505	0.997346	0.000688811
Ythdf3	3.98503e-08	0.100751	0.899249	7.10284e-08	0.100723	0.899277	8.47487e-08	0.0931507	0.906849
Ypel5	1.74771e-06	0.735695	0.264303	1.01846e-06	0.73532	0.264679	3.71882e-07	0.691438	0.308561
Ypel3	1.85015e-06	0.414435	0.585563	1.15605e-07	0.412371	0.587629	2.99045e-07	0.38943	0.61057
Ypel2	0.000151655	0.987701	0.0121469	5.55816e-07	0.987119	0.0128801	0.00237425	0.986014	0.0116115
Ylpm1	1.67581e-05	0.999264	0.000719443	1.95555e-05	0.999559	0.000421382	0.000325332	0.997982	0.00169266
Yipf7	0.0196422	0.980292	6.59351e-05	0.0211185	0.978878	3.40172e-06	0.0199995	0.979456	0.000544432
Yipf4	9.52372e-08	0.180663	0.819337	8.12624e-08	0.180587	0.819413	2.57463e-07	0.171766	0.828233
Yipf3	4.57081e-05	0.998283	0.00167118	1.2117e-05	0.998409	0.00157906	1.33427e-05	0.990575	0.00941124
Yipf2	0.000742766	0.999144	0.000112979	0.000831607	0.999147	2.18048e-05	0.00142303	0.997765	0.000811868
Yipf1	1.40837e-05	0.982303	0.0176825	2.63995e-06	0.982292	0.0177052	2.62699e-06	0.962135	0.0378627
Yes1	7.61382e-06	0.998856	0.00113652	2.93696e-05	0.999416	0.000554207	0.00135911	0.997535	0.00110627
Yeats2	3.34196e-05	0.999272	0.000695039	1.50675e-05	0.999457	0.000527931	9.92173e-05	0.996914	0.0029863
Yars2	4.85028e-07	0.944159	0.0558403	6.08838e-07	0.946239	0.0537605	0.000140875	0.945136	0.0547234
Yaf2	9.54646e-07	0.246509	0.75349	2.26539e-07	0.244528	0.755472	2.72645e-08	0.205748	0.794252
Xylt2	0.362781	0.637055	0.000164267	0.383895	0.616105	5.80063e-07	0.375379	0.624414	0.000206841
Xrn2	2.07746e-08	0.162282	0.837718	5.80745e-08	0.163446	0.836554	2.66443e-06	0.162516	0.837481
Xrn1	0.000647081	0.999188	0.000165171	0.000950774	0.999027	2.18184e-05	0.00146093	0.997705	0.000833921
Xrcc6bp1	2.24528e-06	0.996538	0.00345933	6.1161e-06	0.997453	0.00254091	0.000448361	0.996058	0.00349389
Xrcc6	3.11007e-07	0.944548	0.0554516	1.11165e-06	0.947469	0.0525294	9.90802e-05	0.945771	0.0541303
Xrcc3	0.163892	0.83594	0.000167851	0.178841	0.821157	2.21488e-06	0.189235	0.810604	0.000161375
Xrcc2	8.18522e-05	0.999538	0.000380215	0.000222962	0.999699	7.80613e-05	0.000705387	0.998266	0.00102906
Xrcc1	2.82563e-07	0.811655	0.188345	2.86747e-07	0.813967	0.186033	5.44851e-05	0.812638	0.187308
Xpr1	0.000332797	0.999511	0.000156519	0.000230309	0.999678	9.18776e-05	9.66056e-05	0.996525	0.00337853
Xpo6	1.6584e-08	0.0993472	0.900653	3.022e-08	0.0998965	0.900103	1.19112e-06	0.0989646	0.901034
Xpo5	2.00813e-07	0.461966	0.538034	1.40803e-07	0.462816	0.537183	3.57298e-06	0.456455	0.543541
Xpo4$Lats2	5.94886e-06	0.998671	0.00132297	4.47881e-05	0.99944	0.000515447	0.000751908	0.997932	0.0013165
Xpnpep3	7.04379e-06	0.99878	0.00121288	1.73784e-05	0.999293	0.000689417	0.000376876	0.997776	0.00184746
Xpc	1.88951e-05	0.99932	0.000660657	2.26178e-05	0.999602	0.000375517	0.00103573	0.997921	0.0010432
Xpa	0.00393652	0.99601	5.3682e-05	0.00385124	0.996139	9.28568e-06	0.00302987	0.995956	0.00101452
Xkr8	0.739545	0.26033	0.000124537	0.763523	0.236477	1.40449e-07	0.749777	0.250128	9.45282e-05
Xkr5	5.89458e-05	0.999291	0.00064971	0.000345401	0.999539	0.000115942	0.00376766	0.995758	0.000473886
Xab1	4.80691e-08	0.676857	0.323143	6.36904e-07	0.683453	0.316546	7.38249e-05	0.684517	0.315409
X99384	1.22549e-07	0.969656	0.030344	9.81762e-06	0.976416	0.0235739	0.00267194	0.976324	0.0210042
X83328	2.31036e-06	0.926484	0.0735134	1.07711e-06	0.926876	0.0731231	3.06577e-06	0.909778	0.0902185
Wwtr1	1.28658e-06	0.18862	0.811379	8.80313e-08	0.185984	0.814016	2.7314e-08	0.158775	0.841225
Wwp2	0.000341759	0.999468	0.000190604	0.000524309	0.999443	3.24269e-05	0.00127814	0.997936	0.000785508
Wwp1	2.18713e-07	0.687448	0.312552	4.78869e-07	0.689522	0.310478	5.64678e-06	0.681304	0.31869
Wwc2	2.22262e-05	0.993442	0.00653576	7.13872e-06	0.993536	0.00645715	3.24261e-06	0.975424	0.0245731
Wwc1	0.00273672	0.997012	0.000251505	0.00477246	0.995189	3.90377e-05	0.026246	0.97358	0.00017398
Wsb2	9.12544e-08	0.00822352	0.991776	2.8345e-09	0.00708771	0.992912	3.21602e-10	0.00394013	0.99606
Wsb1	1.35727e-08	0.0102844	0.989716	7.05888e-09	0.00986481	0.990135	2.31869e-09	0.00741697	0.992583
Wrnip1	1.65469e-06	0.979111	0.0208877	1.241e-06	0.980038	0.0199612	3.73557e-05	0.975981	0.0239815
Wrn$LOC100044321	0.0850895	0.914861	4.97435e-05	0.0879267	0.912072	1.65815e-06	0.0839397	0.915661	0.00039932
Wrb	2.38563e-06	0.974767	0.0252306	1.1706e-06	0.975427	0.0245723	1.72415e-05	0.96901	0.0309725
Wnt7b	0.0142938	0.985607	9.96999e-05	0.0165635	0.983433	3.94094e-06	0.016294	0.98318	0.000526157
Wnt7a	0.10697	0.892969	6.09674e-05	0.111411	0.888588	1.40477e-06	0.106074	0.893539	0.000386883
Wiz	0.000697097	0.999206	9.73273e-05	0.000659651	0.999313	2.72726e-05	0.00214929	0.997266	0.0005852
Wisp2	0.0525792	0.94497	0.00245065	0.0561992	0.941143	0.00265762	1.12845e-08	0.228002	0.771998
Wipi2	6.39914e-07	0.811888	0.188111	4.85283e-07	0.812961	0.187038	5.53208e-06	0.802686	0.197308
Wipf2	8.03546e-05	0.999639	0.000280549	0.000112452	0.999794	9.33041e-05	0.000725636	0.998304	0.000970741
Wipf1	0.000523891	0.999297	0.000178926	0.000405385	0.99947	0.000124867	3.83985e-05	0.993064	0.00689748
Wibg	8.24364e-05	0.999355	0.000562334	0.000333729	0.999509	0.000157391	0.00886554	0.990797	0.000337101
Whsc1l1	0.000948157	0.998972	7.93862e-05	0.000661674	0.999299	3.91746e-05	0.00029576	0.997364	0.00233988
Whsc1	5.58001e-05	0.999497	0.000447549	1.88987e-05	0.999655	0.000326191	0.000235629	0.997915	0.00184969
Wfs1	1.64325e-05	0.996739	0.00324452	1.80422e-05	0.996994	0.00298786	5.20188e-06	0.983085	0.0169099
Wfdc15a	0.902808	0.0970028	0.000189003	0.938025	0.0619752	1.05909e-07	0.938396	0.0615935	1.07849e-05
Wfdc1	0.356473	0.643453	7.3713e-05	0.367357	0.632643	5.16497e-07	0.348885	0.650809	0.000305789
Wdtc1	1.39364e-05	0.997965	0.00202143	0.000505434	0.99924	0.000254072	0.00241958	0.99686	0.000720538
Wdsub1	6.83603e-05	0.999644	0.000287391	7.01654e-05	0.999806	0.000123754	0.000505755	0.998325	0.0011697
Wdr92	1.68084e-07	0.943972	0.0560282	3.61212e-06	0.948732	0.0512648	4.43611e-05	0.945387	0.0545686
Wdr91	0.0963186	0.903572	0.000109843	0.104247	0.895751	2.35532e-06	0.110881	0.888904	0.000214556
Wdr85	1.66145e-05	0.999305	0.00067835	4.47729e-05	0.999677	0.000277828	0.000518185	0.998198	0.00128388
Wdr8	4.88547e-06	0.99805	0.00194473	1.22022e-05	0.998656	0.00133178	0.000116115	0.996327	0.00355693
Wdr79	4.90926e-05	0.999448	0.000502669	0.000183361	0.999709	0.000107632	0.00115965	0.99804	0.000799854
Wdr76	0.0172011	0.98088	0.00191915	0.0522825	0.947627	9.04307e-05	0.145934	0.853987	7.92068e-05
Wdr70	2.09767e-07	0.592654	0.407346	5.56579e-07	0.594231	0.405768	1.68506e-06	0.580156	0.419843
Wdr68	1.6042e-06	0.801163	0.198836	3.12313e-07	0.801182	0.198818	3.31176e-06	0.787462	0.212535
Wdr67	0.00132058	0.998538	0.000141704	0.00181818	0.998167	1.46573e-05	0.001804	0.997237	0.000958543
Wdr59	0.000167318	0.999595	0.00023721	0.000277513	0.999671	5.14384e-05	0.000950057	0.998182	0.000868335
Wdr55	8.99428e-08	0.364007	0.635993	4.84839e-08	0.365306	0.634694	3.02186e-05	0.367528	0.632441
Wdr54	0.0112579	0.98868	6.18388e-05	0.0119964	0.987999	4.57545e-06	0.0106402	0.988663	0.000697036
Wdr53	6.39191e-05	0.999629	0.000306992	8.38146e-05	0.999801	0.000115399	0.00057447	0.998327	0.00109843
Wdr51b	0.00113049	0.998777	9.22026e-05	0.00116516	0.998814	2.12955e-05	0.00377903	0.995773	0.000448153
Wdr51a	1.78452e-05	0.999226	0.000756489	9.0827e-05	0.999691	0.000218359	0.000819524	0.998161	0.00101982
Wdr48	3.37786e-06	0.971498	0.0284986	1.02435e-06	0.971938	0.0280607	1.14076e-05	0.963753	0.0362351
Wdr47	0.000135223	0.999551	0.000314183	0.000317335	0.999627	5.60996e-05	0.0011911	0.99803	0.000779198
Wdr46	1.21469e-05	0.999161	0.000827082	2.31974e-05	0.999542	0.000434995	0.000521416	0.998064	0.00141449
Wdr45	2.49535e-08	0.206474	0.793526	7.33727e-08	0.207994	0.792006	4.44835e-06	0.207353	0.792643
Wdr44	6.81118e-05	0.999506	0.000425643	0.000210576	0.999701	8.88422e-05	0.000585268	0.998268	0.00114647
