Loci	ips_0	ips_1	ips_2
Pcgf2	0.011988	0.868713	0.119299
Pcgf1	0.0218587	0.884074	0.0940674
Pcf11	0.0115997	0.867562	0.120838
Pccb	0.00182154	0.758987	0.239191
Pcca	0.00267689	0.788253	0.20907
Pcbp4	0.00179605	0.757854	0.24035
Pcbp3	0.00155897	0.746236	0.252205
Pcbd2	0.00343463	0.805409	0.191156
Pcbd1	0.0319649	0.887457	0.0805785
Pcaf$EG330129	0.0929943	0.856756	0.0502501
Pbx2	0.0023333	0.77819	0.219477
Pbef1	0.00028326	0.578918	0.420799
Paxip1	0.00189819	0.762277	0.235825
Patz1	0.00533413	0.832131	0.162535
Pask	0.0171855	0.879264	0.10355
Parva	0.111125	0.842899	0.0459762
Pars2	0.0328975	0.887477	0.0796258
Parp9	0.0884339	0.860078	0.0514877
Parp16	0.42939	0.553977	0.0166322
Parp12	0.00694302	0.845879	0.147178
Parp11	0.363826	0.616058	0.0201153
Parn	0.00186224	0.760756	0.237382
Pard6g	0.00904487	0.857914	0.133041
Pard6b	0.0511643	0.882791	0.0660445
Pard6a	0.0717329	0.871462	0.0568048
Pard3	0.0337747	0.887464	0.0787618
Paqr3	0.114567	0.840173	0.0452601
Papss1	0.00537221	0.832524	0.162103
Papolg	0.00335829	0.803921	0.192721
Papd4	0.000210169	0.546317	0.453473
Panx1	0.0168194	0.878743	0.104438
Pank4	0.00339359	0.804615	0.191992
Pank3	0.00713323	0.847191	0.145676
Pank2	0.00252856	0.784129	0.213343
Pank1	0.250606	0.721419	0.0279756
Pan3	0.0155901	0.87679	0.10762
Pam	0.188501	0.777421	0.0340782
Palm	0.0859661	0.861843	0.0521907
Palld	0.00214977	0.771986	0.225864
Palb2	0.00335473	0.803851	0.192795
Pak4	0.000157165	0.514324	0.485519
Pak2	0.00649546	0.842567	0.150938
Pak1	0.053974	0.881504	0.0645225
Paip1$LOC676674	0.00703542	0.846523	0.146441
Pafah2	0.00805528	0.852862	0.139083
Pafah1b2	0.00647146	0.84238	0.151149
Paf1	0.0061305	0.839603	0.154267
Pacsin3	0.33638	0.641856	0.0217644
Pacs1	0.0458595	0.884903	0.0692378
P4ha2	0.00703828	0.846543	0.146419
P4ha1	0.00678272	0.844731	0.148487
P2ry5	0.0275181	0.886791	0.0856905
P2rx5	0.448055	0.536207	0.0157376
Oxt	0.0317277	0.887446	0.0808267
Oxr1	0.00064082	0.664368	0.334991
Oxct1	0.000126088	0.490083	0.509791
Oxa1l	0.0148725	0.87549	0.109638
Otx2	0.000167977	0.521655	0.478177
Otud7b	0.0310756	0.887402	0.0815221
Otud6b	0.000237663	0.559794	0.439968
Otud5$LOC100045117	0.00090991	0.698355	0.300735
Otub2	0.479536	0.506154	0.0143101
Ostm1	0.0011831	0.722405	0.276412
Ostf1	0.000893958	0.696689	0.302417
Osm	0.248914	0.722967	0.0281194
Osgin2	0.109843	0.843907	0.0462498
Osgepl1	0.0237012	0.885251	0.0910482
Osgep	0.00160511	0.748664	0.24973
Osbpl9	0.00115254	0.720066	0.278781
Osbpl8	0.024261	0.885546	0.0901927
Osbpl7	0.469725	0.51553	0.0147446
Osbpl3	0.367423	0.612668	0.0199085
Osbpl2	0.000779521	0.683609	0.315611
Osbpl1a	0.00204124	0.767986	0.229973
Osbpl11	0.00110675	0.716416	0.282477
Osbp	0.00131326	0.731601	0.267086
Os9	0.101067	0.850701	0.0482322
Ormdl3	0.0103225	0.863245	0.126432
Ormdl1	0.000189936	0.535186	0.464624
Orc4l	0.0040354	0.815731	0.180234
Orc3l	0.00199936	0.766369	0.231632
Orc1l	0.000972241	0.704544	0.294484
Oraov1	0.14641	0.813943	0.0396464
Optn	0.121384	0.834702	0.0439149
Oprs1	0.000314769	0.590321	0.409364
Opn4	0.233139	0.737349	0.0295116
Opn3	0.248443	0.723397	0.0281595
Opa3	0.0362548	0.887273	0.0764718
Omg	0.485081	0.500851	0.0140684
Oma1	0.00566915	0.83546	0.158871
Olig2	0.0452534	0.885113	0.0696333
Olig1	0.000818568	0.688313	0.310869
Olfm1	0.147534	0.812991	0.0394751
Oip5	0.000613162	0.659954	0.339432
Ogg1	0.0733385	0.870432	0.056229
Ogfrl1	0.039994	0.886621	0.0733849
Ogfr	0.0114712	0.867166	0.121363
Ogfod2	0.215054	0.753709	0.031237
Ogfod1	0.0962847	0.854313	0.0494027
Ogdh	0.00516176	0.830298	0.16454
Ofd1	0.00140484	0.737425	0.26117
Odz4	0.111405	0.842678	0.045917
Odz3	0.0691805	0.873065	0.0577545
Odf2l	0.361283	0.618454	0.0202627
Ocrl	0.22121	0.748157	0.0306327
Ociad2	0.0935384	0.856354	0.0501075
Ocel1	0.391858	0.589587	0.0185551
Obsl1	0.390801	0.590587	0.0186119
Obfc2b	0.00173886	0.755236	0.243025
Obfc2a	0.00413146	0.817186	0.178683
Obfc1	0.0895209	0.859293	0.0511857
Oaz2	0.000706623	0.674042	0.325251
Oas2	0.283267	0.691349	0.0253837
Oas1d	0.219516	0.749687	0.0307972
Oas1b	0.47758	0.508024	0.014396
Oas1a	0.00131791	0.731909	0.266773
Oaf	0.00265275	0.787603	0.209745
OTTMUSG00000015750	0.166845	0.79641	0.0367446
OTTMUSG00000001246$Gm428	0.00260391	0.786263	0.211134
ORF19	0.0362078	0.887279	0.0765132
Nxt2	0.000149222	0.508612	0.491239
Nxph4	0.068593	0.873428	0.0579794
Nxph3	0.0572087	0.879899	0.0628924
Nxf3	0.00957619	0.860274	0.13015
Nxf1	0.00018302	0.531103	0.468714
Nwd1	0.00350058	0.806659	0.189841
Nvl	0.000371609	0.608094	0.391535
Nus1$LOC100047601	0.000315593	0.590602	0.409082
Nupl2	0.145974	0.814313	0.0397134
Nupl1	0.000464804	0.631635	0.3679
Nup214	0.000841423	0.690945	0.308213
Nup210	0.041482	0.886258	0.0722605
Nup188	0.00121229	0.724572	0.274216
Nup155	0.000542092	0.647485	0.351973
Numbl	0.0061043	0.83938	0.154516
Numb	0.0193479	0.881872	0.0987799
Numa1	0.00532138	0.831998	0.16268
Nufip2	0.000573016	0.653126	0.346301
Nuf2	0.000652806	0.666213	0.333134
Nudt9	0.00101736	0.708736	0.290247
Nudt8	0.00513442	0.829999	0.164866
Nudt6	0.0466443	0.88462	0.0687358
Nudt22	0.0659958	0.875	0.0590038
Nudt19	0.000433281	0.624305	0.375262
Nudt18	0.0558713	0.880577	0.0635516
Nudt16l1	0.00145933	0.740672	0.257869
Nudt16	0.368841	0.611331	0.0198275
Nudt14	0.0105286	0.864003	0.125469
Nudt13	0.496453	0.489966	0.0135814
Nudt11	0.00180855	0.758412	0.239779
Nudcd3	0.000226902	0.554721	0.445052
Nudcd1	0.00199736	0.766291	0.231712
Nucb2	0.311761	0.664875	0.0233636
Nucb1	0.00135086	0.734051	0.264598
Nubp1	0.000862571	0.693307	0.30583
Nub1	0.00884354	0.85696	0.134197
Nuak2	0.0408815	0.886411	0.0727078
Nuak1	0.224309	0.745356	0.0303354
Nthl1	0.00679864	0.844847	0.148355
Nt5m	0.0552399	0.88089	0.0638699
Nt5e	0.252884	0.719333	0.0277837
Nt5dc3	0.00218554	0.773247	0.224567
Nt5dc1	0.00424544	0.818852	0.176902
Nt5c3l	0.0432565	0.885757	0.0709869
Nt5c3	0.0532965	0.881824	0.06488
Nt5c2	0.0449606	0.885213	0.0698268
Nt5c	0.00277993	0.790945	0.206275
Nsun5	0.0123679	0.869776	0.117856
Nsun4	0.0218338	0.884056	0.0941104
Nsmce2	0.000209866	0.546158	0.453632
Nsmaf	0.197877	0.769096	0.0330276
Nsl1	0.288653	0.68636	0.0249863
Nsf	0.00148061	0.741899	0.25662
Nsdhl	0.000589874	0.656058	0.343352
Nsd1$Acd	0.0017553	0.756	0.242245
Nsbp1	0.000495714	0.638305	0.361199
Nrxn3	0.396392	0.585295	0.0183133
Nrtn	0.00160239	0.748524	0.249874
Nrp2	0.130432	0.827307	0.0422616
Nrp1	0.38827	0.592981	0.0187484
Nrp	0.0939235	0.856069	0.0500071
Nrn1	0.282266	0.692275	0.0254585
Nrm	0.0310549	0.887401	0.0815445
Nrip1	0.332088	0.645878	0.0220345
Nrf1	0.00370939	0.810413	0.185877
Nrbp1	0.0173293	0.879462	0.103209
Nrarp	0.483185	0.502664	0.0141507
Nradd	0.0115672	0.867463	0.12097
Nr6a1	0.0612138	0.877755	0.0610314
Nr5a2	0.00141029	0.737756	0.260833
Nr4a1	0.000325599	0.593961	0.405713
Nr3c1	0.0499341	0.883321	0.0667454
Nr2f6	0.00816328	0.85346	0.138376
Nr2c2	0.0417862	0.886177	0.0720372
Nr1h2	0.000512407	0.641716	0.357771
Nr1d2	0.00623554	0.840482	0.153282
Nr1d1	0.357892	0.621647	0.020461
Nqo2	0.0529357	0.881992	0.0650727
Nqo1	0.000730825	0.677341	0.321928
Npr2	0.367022	0.613046	0.0199314
Nppb	0.473185	0.512225	0.0145904
Npl	0.000605275	0.658654	0.340741
Nphs1	0.0199517	0.882474	0.0975745
Nphp1	0.0443112	0.885427	0.070262
Npepps	0.000150207	0.509336	0.490514
Npepl1	0.00225098	0.775488	0.222261
Npdc1	0.019837	0.882363	0.0977997
Npcd	0.370638	0.609636	0.0197253
Npc1	0.103955	0.848488	0.0475576
Npat	0.00157945	0.747325	0.251096
Noxo1	0.383515	0.597477	0.0190075
Notum	0.00616122	0.839862	0.153977
Notch4	0.0974371	0.853449	0.0491143
Notch2	0.107296	0.845899	0.0468049
Notch1	0.0247938	0.885804	0.0894025
Nosip	0.00106641	0.713046	0.285887
Nos3	0.223553	0.746039	0.0304075
Nos1$2310005C01Rik	0.135557	0.823059	0.0413839
Nope	0.240796	0.73038	0.0288237
Nomo1	0.013453	0.872503	0.114044
Nol9	0.00418512	0.817978	0.177837
Nol8	0.000310102	0.588711	0.410979
Nol6	0.00511353	0.829769	0.165117
Nol12	0.000862581	0.693308	0.305829
Nol10	0.00116976	0.721393	0.277437
Nod1	0.00961699	0.860446	0.129937
Noc3l	0.00124028	0.72659	0.27217
Noc2l	0.00243057	0.781226	0.216343
Nnt	0.0185893	0.881042	0.100368
Nmt2	0.00406184	0.816136	0.179802
Nmral1	0.0958317	0.854651	0.0495173
Nmnat2	0.00952049	0.860037	0.130443
Nmi	0.280565	0.693849	0.0255861
Nme7	0.00145251	0.740274	0.258274
Nme6	0.000977179	0.705014	0.294009
Nme4	0.00056669	0.652001	0.347433
Nme3	0.0223897	0.884447	0.0931631
Nmd3	0.00019493	0.538042	0.461763
Nmb	0.262623	0.710394	0.0269831
Nlrp4f$Nlrp4f	0.271373	0.702337	0.0262898
Nln	0.012481	0.870081	0.117438
Nlgn2	0.0091921	0.85859	0.132218
Nle1	0.0049005	0.827346	0.167754
Nkx2-9	0.0257251	0.8862	0.0880746
Nkx2-6	0.0473726	0.884348	0.0682797
Nktr	0.0379025	0.887035	0.0750621
Nkrf	0.00287179	0.793236	0.203893
Nkiras2	0.00378338	0.811675	0.184541
Nkiras1	0.0277199	0.886845	0.0854352
Nit1	0.0146893	0.875136	0.110174
Nisch	0.000524352	0.644082	0.355394
Nipbl	0.00369108	0.810096	0.186213
Nipa2$Cyfip1	0.000204242	0.543174	0.456622
Nipa1	0.407955	0.574337	0.0177089
Ninj1	0.0675	0.874096	0.0584044
Nif3l1	0.0020381	0.767866	0.230096
Nid1$LOC630776	0.000697516	0.672767	0.326536
Nicn1	0.027258	0.886719	0.0860233
Niban	0.0121956	0.869301	0.118503
Nhsl1	0.395321	0.586309	0.0183702
Nhlrc2	0.0129143	0.871203	0.115883
Nhedc1	0.0141617	0.874068	0.11177
Ngly1	0.0193124	0.881835	0.0988524
Ngfr	0.0366233	0.887227	0.0761493
Nfyc	0.000141765	0.502967	0.496891
Nfya	0.00774852	0.851092	0.14116
Nfxl1	0.102026	0.849968	0.0480056
Nfx1	0.000288498	0.580904	0.418807
Nfs1$LOC100045796	0.00348862	0.806434	0.190077
Nfrkb	0.0386146	0.886908	0.0744776
Nfkbil2	0.000705997	0.673955	0.325339
Nfkbil1	0.408854	0.573483	0.0176625
Nfkb2	0.0859472	0.861857	0.0521962
Nfkb1	0.000421527	0.621419	0.37816
Nfix	0.461897	0.523005	0.015098
Nfic	0.00745888	0.849317	0.143224
Nfib	0.45154	0.532885	0.0155747
Nfe2l2	0.000129262	0.492813	0.507058
Nfatc3	0.0391526	0.886802	0.0740454
Nf2	0.00450789	0.822463	0.173029
Neurod1	0.00148951	0.742406	0.256105
Neurl2	0.410896	0.571546	0.0175578
Neud4	0.0951705	0.855144	0.0496856
Net1	0.0139307	0.873575	0.112494
Nes	0.149258	0.811527	0.0392151
Neo1	0.328036	0.649672	0.0222927
Nenf	0.0164555	0.878198	0.105347
Nek7	0.00484444	0.826683	0.168472
Nek6	0.0284797	0.887025	0.0844957
Nek4	0.188333	0.77757	0.0340976
Nek3	0.0265338	0.886493	0.0869727
Nek2	0.0955686	0.854847	0.0495841
Nek1	0.041337	0.886295	0.0723677
Neil1	0.405696	0.576478	0.0178256
Nefl	0.00110508	0.71628	0.282615
Nedd4l	0.0680238	0.873777	0.0581996
Nedd1	0.011975	0.868676	0.119349
Necap2	0.00768283	0.850698	0.141619
Necap1	0.00025285	0.566562	0.433185
Ndufs4	0.000310966	0.589011	0.410678
Ndufaf1	0.000329157	0.595129	0.404542
Ndufa4l2	0.00376479	0.811361	0.184874
Ndst2	0.362884	0.616946	0.0201698
Ndst1	0.193476	0.773011	0.0335138
Ndrg4	0.0024664	0.782305	0.215229
Ndrg3	0.10824	0.845163	0.0465972
Ndrg2	0.0369792	0.887179	0.0758418
Ndrg1	0.0300282	0.887291	0.0826806
Ndor1$LOC100039232	0.109011	0.844559	0.0464293
Ndnl2	0.000608325	0.659159	0.340233
Ndn	0.00020396	0.543022	0.456774
Ndfip2	0.000133089	0.49602	0.503847
Ndel1	0.000627054	0.662199	0.337174
Nde1	0.00300528	0.796397	0.200598
Ndc80	0.000420435	0.621146	0.378433
Ncstn	0.0779341	0.867401	0.054665
Ncor2	0.0213988	0.883727	0.0948745
Ncoa7	0.0938645	0.856113	0.0500225
Ncoa6	0.00398012	0.814872	0.181148
Ncoa5	0.0165511	0.878344	0.105105
Ncoa3	0.000374398	0.608888	0.390737
Ncoa2	0.0491882	0.88363	0.0671814
Ncln	0.000539104	0.64692	0.352541
Nckipsd	0.0489816	0.883715	0.0673037
Nck1	0.0425844	0.885954	0.0714611
Ncf2	0.149048	0.811706	0.0392467
Ncdn	0.00955903	0.860201	0.13024
Ncbp2	0.000378475	0.610039	0.389583
Ncaph2$EG665187	0.000156353	0.513754	0.48609
Ncaph	0.000471805	0.633188	0.36634
Ncapg2	0.00237292	0.779446	0.218181
Ncapd3	0.022015	0.884187	0.0937982
Ncam1	0.285038	0.68971	0.0252523
Nbn	0.00202775	0.76747	0.230502
Nbl1	0.210278	0.758004	0.0317188
Nbeal1	0.033698	0.887466	0.0788362
Nat9	0.044548	0.88535	0.0701024
Nat6$Hyal1	0.149461	0.811354	0.0391847
Nat2	0.349513	0.629528	0.020959
Nat12	0.000457738	0.630041	0.369501
Nat10	0.000223305	0.55297	0.446807
Nars2	0.0371316	0.887157	0.0757114
Narg2	0.00386127	0.812967	0.183171
Narg1l	0.00082776	0.689382	0.30979
Narfl	0.00200969	0.766772	0.231218
Narf	0.181154	0.783903	0.0349427
Naprt1	0.026873	0.886603	0.0865237
Napg	0.0135397	0.872703	0.113757
Napa	0.000188471	0.534334	0.465478
Nap1l2	0.472681	0.512706	0.0146127
Nagpa	0.0762937	0.868497	0.0552096
Nagk	0.0749621	0.869375	0.0556627
Naga	0.0745522	0.869644	0.0558042
Nadsyn1	0.452961	0.531531	0.0155087
Nadk	0.000145542	0.505862	0.493993
Nab2	0.00436753	0.82057	0.175063
Nab1	0.0132815	0.8721	0.114619
N6amt2	0.000643909	0.664847	0.334509
N6amt1	0.128658	0.828767	0.0425749
Myst3	0.0148515	0.87545	0.109699
Myohd1	0.118448	0.837069	0.0444828
Myo9b	0.0795726	0.866292	0.0541351
Myo7b	0.462518	0.522412	0.0150697
Myo5a	0.0135822	0.8728	0.113618
Myo1g	0.387133	0.594056	0.0188101
Myo1f	0.02257	0.884567	0.0928627
Myo1e	0.373883	0.606574	0.0195421
Myo1c	0.0192175	0.881736	0.099047
Myo1b	0.0581392	0.879415	0.0624454
Myo18a	0.000766952	0.682036	0.317197
Mynn	0.0737626	0.870158	0.0560796
Mylip	0.0320315	0.887459	0.0805092
Myl4	0.314662	0.662169	0.0231686
Myh9	0.000727371	0.676878	0.322394
Myh14	0.0287607	0.887083	0.0841566
Myg1	0.000496834	0.638538	0.360965
Myef2	0.000416197	0.620081	0.379503
Myd88	0.102452	0.849643	0.0479059
Myd116	0.00158067	0.747389	0.25103
Mycbp	0.000209002	0.545705	0.454086
Myc	0.00603338	0.838769	0.155197
Mxra8	0.0725419	0.870945	0.0565127
Mxi1	0.00323412	0.801401	0.195365
Mxd3	0.0984735	0.852668	0.0488584
Mvp	0.126752	0.830331	0.0429171
Mvk$LOC637711	0.0366768	0.88722	0.0761028
Mvd	0.00923921	0.858803	0.131958
Mutyh	0.0395518	0.886718	0.0737297
Muted	0.0423544	0.88602	0.0716256
Mut	0.00152981	0.744654	0.253816
Mus81	0.348471	0.630507	0.0210218
Mum1l1	0.155146	0.806501	0.0383527
Mum1	0.00250281	0.783381	0.214117
Mtus1	0.47486	0.510624	0.0145161
Mttp	0.475407	0.510101	0.0144919
Mtss1	0.00366523	0.809644	0.186691
Mtrr	0.000605495	0.65869	0.340704
Mtrf1l	0.0253956	0.886067	0.088537
Mtr	0.0138213	0.873336	0.112843
Mto1	0.0133584	0.872282	0.11436
Mtmr9	0.00194419	0.764172	0.233884
Mtmr7	0.00108161	0.714334	0.284585
Mtmr6	0.0436124	0.885648	0.0707398
Mtmr4	0.072934	0.870693	0.0563726
Mtmr3	0.0155507	0.876722	0.107728
Mtmr2	0.0027032	0.788953	0.208344
Mtmr14	0.00227329	0.776233	0.221494
Mtmr12	0.000365129	0.606222	0.393413
Mtmr10	0.00760436	0.850222	0.142174
Mtmr1	0.0714748	0.871626	0.0568989
Mtif3	0.0365763	0.887234	0.0761902
Mthfsd	0.16419	0.798712	0.0370982
Mthfs$LOC100039707	0.112851	0.841535	0.0456138
Mthfr	0.326199	0.651391	0.0224109
Mtg1	0.00105717	0.712253	0.28669
Mtfmt	0.136197	0.822526	0.0412769
Mtf1	0.125598	0.831274	0.0431273
Mterfd3	0.00640303	0.84184	0.151757
Mterfd2	0.00407947	0.816404	0.179516
Mterfd1	0.000207727	0.545033	0.454759
Mterf	0.00469496	0.824862	0.170443
Mtdh	0.00045611	0.62967	0.369874
Mtcp1	0.327885	0.649812	0.0223024
Mtbp	0.015324	0.876322	0.108353
Mtap9	0.183592	0.781756	0.0346516
Mtap7d2	0.00465084	0.824308	0.171041
Mtap7d1	0.00273153	0.789697	0.207571
Mtap7	0.00295218	0.795162	0.201886
Mtap6	0.271036	0.702648	0.026316
Mtap4	0.00330472	0.802849	0.193846
Mtap1s	0.00105326	0.711915	0.287032
Mtap1b	0.0487882	0.883793	0.0674188
Mtap1a	0.329007	0.648762	0.0222305
Mta3	0.0951718	0.855143	0.0496853
Mta2	0.000376835	0.609578	0.390045
Mt1	0.35597	0.623456	0.0205742
Msx1	0.303154	0.672892	0.0239531
Msto1	0.000323942	0.593413	0.406263
Mst1	0.463444	0.521528	0.0150276
Msrb2	0.0530105	0.881957	0.0650326
Msra	0.0745471	0.869647	0.055806
Msln	0.00969827	0.860786	0.129516
Msl31	0.0944389	0.855687	0.0498737
Msi2	0.0244303	0.885631	0.0899392
Msc	0.0192061	0.881723	0.0990705
Mrs2l	0.0258605	0.886253	0.087887
Mrrf	0.000757302	0.680808	0.318435
Mrps9	0.00121553	0.724808	0.273976
Mrps6	0.0017092	0.753835	0.244456
Mrps5	0.00177145	0.756741	0.241487
Mrps27	0.00164119	0.750503	0.247856
Mrps25	0.00139368	0.736741	0.261866
Mrps23	0.000165944	0.520313	0.479521
Mrps21	0.000210307	0.546389	0.453401
Mrps11	0.00536088	0.832408	0.162231
Mrpl9	0.00114632	0.719581	0.279273
Mrpl55	0.000236579	0.559294	0.440469
Mrpl54	0.00589046	0.837507	0.156603
Mrpl50	0.000422268	0.621603	0.377974
Mrpl47	0.00017016	0.523078	0.476752
Mrpl44	0.000154789	0.512646	0.487199
Mrpl41	0.000177238	0.527567	0.472255
Mrpl36	0.000620149	0.661091	0.338289
Mrpl33	0.000662817	0.667725	0.331613
Mrpl3	0.000426239	0.622586	0.376988
Mrpl19	0.00204363	0.768077	0.229879
Mrpl14	0.00153475	0.744925	0.25354
Mrpl1	0.00336664	0.804086	0.192547
Mrm1	0.0549621	0.881026	0.0640115
Mrg1	0.263915	0.709206	0.0268792
Mre11a	0.000565779	0.651837	0.347597
Mrc1	0.291989	0.683267	0.024744
Mras	0.00733996	0.848557	0.144103
Mpzl2	0.0146699	0.875099	0.110231
Mpzl1	0.00016415	0.519115	0.480721
Mpv17l	0.398883	0.582935	0.0181816
Mpv17	0.00284032	0.792462	0.204698
Mpst	0.0713163	0.871727	0.0569569
Mppe1	0.0595422	0.878669	0.0617886
Mpp7	0.151841	0.809327	0.038832
Mpp5	0.00869827	0.856249	0.135052
Mpp1	0.000166681	0.520801	0.479032
Mpi	0.00328336	0.802416	0.194301
Mphosph9	0.0851921	0.862392	0.0524163
Mpg	0.0174699	0.879652	0.102878
Mov10l1	0.0465173	0.884666	0.0688163
Mov10	0.00514947	0.830164	0.164687
Mospd2	0.0304026	0.887337	0.0822604
Mospd1	0.0142146	0.874179	0.111607
Morn2	0.0461399	0.884803	0.0690572
Morc4	0.0338726	0.88746	0.0786672
Morc3	0.000674061	0.669391	0.329935
Morc2a	0.000212882	0.547725	0.452062
Mon2	0.0028083	0.791663	0.205529
Mon1a	0.125124	0.831662	0.0432144
Mocs2	0.0012121	0.724558	0.27423
Mocos	0.353195	0.626066	0.0207387
Mobkl2a	0.096401	0.854226	0.0493734
Mobkl1b	0.000924293	0.699827	0.299249
Mobkl1a	0.128562	0.828846	0.042592
Moap1	0.00175008	0.755758	0.242492
Mnt	0.00513546	0.830011	0.164854
Mns1	0.0519576	0.882438	0.0656039
Mnd1	0.00257187	0.785365	0.212063
Mnat1	0.000252197	0.56628	0.433468
Mms19l	0.00221492	0.774264	0.223521
Mmrn2	0.0469043	0.884524	0.068572
Mmp3	0.0355191	0.887352	0.077129
Mmp23	0.334399	0.643713	0.0218886
Mmp2	0.0215603	0.883851	0.0945885
Mmp17	0.0253944	0.886067	0.0885387
Mmp14	0.0189182	0.881413	0.0996691
Mmp13	0.013651	0.872956	0.113393
Mmp11	0.00238199	0.779729	0.217889
Mme	0.115815	0.839178	0.0450068
Mmd$LOC100047565	0.0504304	0.88311	0.0664599
Mmachc	0.000650451	0.665854	0.333496
Mmaa	0.230236	0.739985	0.0297787
Mlycd	0.124916	0.831832	0.0432527
Mlxip	0.0290488	0.887138	0.0838136
Mlx	0.00561635	0.834955	0.159429
Mlstd2	0.000355164	0.603271	0.396374
Mllt6	0.00195964	0.764795	0.233245
Mllt4$LOC627912	0.000607971	0.6591	0.340292
Mllt11	0.0476132	0.884256	0.0681311
Mllt10	0.00419969	0.818191	0.177609
Mllt1	0.137477	0.821458	0.041065
Mll3	0.00156956	0.746801	0.251629
Mll1	0.0346908	0.887419	0.0778907
Mlh3	0.00978191	0.861131	0.129087
Mlh1	0.000713504	0.674993	0.324293
Mlf1ip	0.00298346	0.795893	0.201124
Mks1	0.0164068	0.878123	0.10547
Mkrn3	0.185169	0.780365	0.0344655
Mkrn2	0.000985237	0.705775	0.29324
Mknk2	0.000342619	0.599427	0.400231
Mknk1	0.259466	0.713295	0.0272391
Mkln1	0.0584411	0.879257	0.0623024
Mkl1	0.0232716	0.885005	0.0917234
Mkks	0.00202638	0.767417	0.230556
Mitf	0.0621031	0.877258	0.0606393
Mitd1	0.00164138	0.750513	0.247846
Mis12	0.00457012	0.823276	0.172154
Minpp1	0.00139315	0.736708	0.261899
Mina	0.00143203	0.739064	0.259504
Mif4gd	0.00337925	0.804334	0.192287
Mier2	0.0749553	0.86938	0.055665
Mier1	0.0191671	0.881682	0.0991509
Midn	0.000310281	0.588773	0.410917
Mid1	0.393943	0.587613	0.0184435
Mical1	0.0523771	0.882248	0.0653746
Mib1	0.0217445	0.88399	0.0942657
Mia3	0.0517476	0.882533	0.0657197
Mia1	0.321391	0.655886	0.0227233
Mgst3	0.00131555	0.731753	0.266932
Mgst1	0.115408	0.839503	0.045089
Mgrn1	0.0430711	0.885812	0.0711167
Mgmt	0.00367561	0.809826	0.186499
Mgat4b	0.00166633	0.751755	0.246579
Mgat2	0.00139276	0.736684	0.261923
Mgat1	0.0250423	0.885916	0.0890418
Mga	0.00331708	0.803099	0.193584
Mfsd3	0.104442	0.848112	0.047446
Mfsd11	0.371882	0.608463	0.0196549
Mfsd1	0.000544939	0.648019	0.351436
Mfn2	0.0960333	0.854501	0.0494662
Mfn1	0.00662458	0.843557	0.149818
Mfhas1	0.449152	0.535162	0.0156862
Mfap5	0.200881	0.766416	0.0327024
Mfap3	0.00435857	0.820446	0.175195
Mfap2	0.0642965	0.876001	0.0597022
Mfap1a$LOC100048499	0.00053301	0.645758	0.353709
Mex3d	0.00396788	0.814679	0.181353
Mex3a	0.00617513	0.839979	0.153846
Mettl8	0.0214689	0.883781	0.09475
Mettl6	0.0023191	0.777732	0.219948
Mettl4	0.0300431	0.887293	0.0826638
Mettl3	0.000174721	0.525991	0.473834
Mettl2	0.00298172	0.795852	0.201166
Mettl1	0.00475639	0.82562	0.169624
Mett11d1	0.0223594	0.884427	0.0932139
Mett10d	0.0106087	0.864291	0.125101
Metrn	0.00172229	0.754457	0.243821
Metapl1	0.429991	0.553406	0.0166029
Metap1	0.000537129	0.646546	0.352917
Mesdc1	0.119221	0.836447	0.0443317
Mepce$Bcdin3	0.012544	0.870248	0.117208
Mep1b	0.0802002	0.865864	0.0539358
Men1	0.0122957	0.869578	0.118126
Mef2d	0.0179952	0.880331	0.101674
Mef2b	0.271479	0.702239	0.0262815
Med9	0.00260042	0.786166	0.211234
Med6	0.00115117	0.719959	0.27889
Med29	0.00654383	0.842941	0.150515
Med27	0.0044968	0.822317	0.173187
Med26	0.0177501	0.88002	0.10223
Med25	0.00376397	0.811347	0.184889
Med24	0.0136139	0.872872	0.113514
Med23	0.00275018	0.790181	0.207068
Med22	0.00743574	0.849171	0.143393
Med21	0.000140546	0.502017	0.497843
Med20$Med20	0.00228445	0.776602	0.221114
Med20	0.269789	0.703798	0.0264136
Med18	0.0002012	0.541524	0.458275
Med17	0.000864918	0.693565	0.30557
Med16	0.0047398	0.825417	0.169844
Med15$Pcqap	0.071591	0.871553	0.0568565
Med14	0.0452175	0.885126	0.0696569
Med13	0.0570711	0.87997	0.0629593
Med12$LOC100045228	0.0303635	0.887333	0.0823039
Med11	0.00554878	0.834298	0.160154
Med1	0.0219344	0.884129	0.0939367
Mecr	0.0427512	0.885906	0.0713425
Mecp2	0.127645	0.829599	0.042756
Me2	0.00326859	0.802113	0.194618
Mdn1	0.0024497	0.781805	0.215746
Mdm1	0.490523	0.495643	0.0138339
Mdga1	0.42277	0.560271	0.0169589
Mdfic	0.0190484	0.881555	0.0993968
Mdc1	0.00122702	0.725641	0.273132
Mcpt8	0.0296959	0.887245	0.0830594
Mcph1	0.00694631	0.845902	0.147151
Mcoln1	0.0433249	0.885736	0.0709392
Mcm8	0.00462695	0.824006	0.171368
Mcm10	0.000304677	0.586806	0.412889
Mcf2l	0.203916	0.763704	0.0323793
Mcf2	0.00101574	0.708589	0.290395
Mcee	0.0081444	0.853357	0.138499
