Loci	mef_0	mef_1	mef_2
Sox12_mef	0.323509	0.658804	0.0176877
Sox11_mef	0.0038123	0.853792	0.142396
Sost_mef	0.0537659	0.896502	0.0497323
Sos1_mef	0.0218125	0.905993	0.0721944
Sort1_mef	0.0423657	0.902599	0.0550356
Sord_mef	0.0545031	0.896056	0.0494407
Sorbs3_mef	0.000691752	0.736661	0.262647
Sorbs1_mef	0.000785097	0.747464	0.251751
Son_mef	0.00017884	0.604359	0.395462
Solh_mef	0.121705	0.844337	0.033958
Socs7_mef	0.0787184	0.879305	0.0419762
Socs6_mef	0.00678046	0.878974	0.114245
Socs5_mef	8.23184e-05	0.519968	0.47995
Socs4_mef	0.0114947	0.89547	0.0930358
Socs2_mef	0.137037	0.831072	0.0318911
Soat1_mef	9.83791e-05	0.539539	0.460362
Snx8_mef	0.00579527	0.872836	0.121369
Snx7_mef	8.95121e-08	0.0585109	0.941489
Snx4_mef	6.47031e-05	0.493544	0.506392
Snx30_mef	0.00393863	0.855413	0.140648
Snx27_mef	0.0208574	0.905643	0.0735
Snx25_mef	0.0032621	0.845721	0.151017
Snx24_mef	2.65801e-05	0.398398	0.601575
Snx19_mef	0.0142621	0.900267	0.0854712
Snx16_mef	0.00812268	0.885349	0.106529
Snx15_mef	0.00297278	0.840659	0.156368
Snx14_mef	0.00519545	0.868241	0.126564
Snx13_mef	0.000612837	0.726032	0.273356
Snx12_mef	0.000185336	0.608155	0.39166
Snx11_mef	0.015363	0.901639	0.0829982
Snx10_mef	0.0200006	0.905257	0.0747421
Snx1_mef	0.00359471	0.850811	0.145594
Snupn_mef	0.029254	0.906619	0.0641267
Sntb2_mef	0.256906	0.721664	0.02143
Snta1_mef	0.00120714	0.781735	0.217058
Snrp70_mef	0.000459351	0.699637	0.299903
Snrk_mef	0.00183857	0.811448	0.186714
Snn_mef	0.0979156	0.864218	0.0378661
Snip1_mef	0.00184095	0.811533	0.186626
Snf1lk2_mef	0.249442	0.728648	0.0219098
Sned1_mef	0.377741	0.607088	0.0151711
Snd1_mef	1.22499e-05	0.322352	0.677636
Sncb_mef	0.178797	0.793817	0.0273855
Snapc4_mef	0.532807	0.457637	0.00955589
Snapc3_mef	0.00133133	0.788992	0.209677
Snapc2_mef	0.0115503	0.89559	0.09286
Snapc1_mef	0.00893213	0.888401	0.102667
Snapap_mef	3.83822e-05	0.436977	0.562984
Snap91_mef	0.919464	0.0795526	0.000982971
Snap29_mef	0.0497991	0.898805	0.0513959
Snap23_mef	0.000574575	0.720261	0.279165
Snai3_mef	0.858195	0.139851	0.00195416
Snag1_mef	4.74673e-05	0.459804	0.540148
Smyd5_mef	0.0499074	0.898744	0.0513482
Smyd4_mef	0.267927	0.711326	0.020747
Smyd3_mef	0.273491	0.706096	0.0204131
Smyd2_mef	2.38287e-05	0.387195	0.612781
Smurf1_mef	0.00490568	0.865721	0.129373
Smug1_mef	0.0205491	0.905512	0.0739389
Smtnl2_mef	0.881195	0.117234	0.0015719
Smtn_mef	0.00251547	0.831078	0.166407
Smpdl3b_mef	0.510376	0.479364	0.01026
Smpd4_mef	0.373217	0.611416	0.0153669
Smpd2_mef	0.00152551	0.798739	0.199736
Smpd1_mef	6.69959e-05	0.497359	0.502574
Smox_mef	0.0502153	0.898571	0.0512134
Smoc1_mef	0.0397635	0.903722	0.0565142
Smo_mef	0.00176471	0.808721	0.189514
Smn1_mef	0.00292901	0.839833	0.157238
Smg7_mef	0.0138359	0.899665	0.0864993
Smg6_mef	0.656109	0.337733	0.00615828
Smg5_mef	0.017667	0.903806	0.0785273
Smek1_mef	0.0356536	0.905215	0.0591314
Smcr8_mef	0.106157	0.857449	0.0363942
Smcr7l_mef	0.0058617	0.8733	0.120838
Smcr7_mef	0.107756	0.85612	0.0361246
Smchd1_mef	0.000477324	0.703237	0.296286
Smc6_mef	0.00096301	0.764215	0.234822
Smc5_mef	0.00195176	0.815355	0.182694
Smc1b_mef	0.966751	0.0328989	0.000350128
Smarce1_mef	0.000142869	0.580237	0.41962
Smarcd3_mef	0.0031319	0.843524	0.153344
Smarcd2_mef	0.000181776	0.606093	0.393725
Smarcd1_mef	0.293452	0.687278	0.0192696
Smarcc2_mef	0.0156816	0.901991	0.0823271
Smarcal1_mef	0.127622	0.839252	0.0331261
Smarca1_mef	0.117805	0.847662	0.0345328
Smap1l_mef	0.0165039	0.902818	0.080678
Smad6_mef	0.0196608	0.905084	0.075255
Smad3_mef	0.00209884	0.820001	0.1779
Smad2_mef	0.000284333	0.65266	0.347055
Smad1_mef	0.000777684	0.746665	0.252557
Slurp1_mef	0.536726	0.453838	0.00943593
Slu7_mef	0.0169145	0.90319	0.0798957
Sltm_mef	0.0143434	0.900377	0.0852798
Slpi_mef	0.361066	0.623029	0.0159048
Slmo2_mef	0.00240478	0.828392	0.169203
Slmap_mef	0.000104032	0.545665	0.454231
Slk_mef	0.0114461	0.895364	0.0931904
Slit2_mef	4.02115e-06	0.229517	0.770478
Slco4a1_mef	0.00224646	0.824243	0.17351
Slco2b1_mef	0.121561	0.84446	0.0339789
Slc9a6_mef	0.00589769	0.873548	0.120554
Slc9a3r2_mef	0.0391708	0.90396	0.056869
Slc9a1_mef	0.00788016	0.884331	0.107789
Slc7a7_mef	0.607849	0.38475	0.00740111
Slc7a6os_mef	0.346812	0.636629	0.0165589
Slc7a6_mef	0.000304494	0.659579	0.340117
Slc7a4_mef	0.0148248	0.900999	0.0841759
Slc6a9_mef	0.00291996	0.83966	0.15742
Slc6a7_mef	0.53004	0.460319	0.00964114
Slc6a6_mef	0.000145604	0.582288	0.417566
Slc6a17_mef	0.152847	0.817131	0.0300226
Slc6a15_mef	0.96743	0.0322277	0.000341973
Slc5a2_mef	0.400511	0.585271	0.0142187
Slc5a11_mef	0.775152	0.22135	0.00349797
Slc4a7_mef	0.00135219	0.790125	0.208523
Slc4a2_mef	0.000713538	0.739337	0.25995
Slc4a1ap_mef	0.0142751	0.900285	0.0854403
Slc4a11_mef	0.614186	0.378582	0.00723195
Slc47a1_mef	0.998985	0.0010062	8.88834e-06
Slc46a1_mef	0.33007	0.652568	0.0173619
Slc45a4_mef	0.0433179	0.902158	0.0545241
Slc45a1_mef	0.248271	0.729743	0.0219865
Slc44a4_mef	0.917665	0.0813259	0.00100926
Slc44a2_mef	0.000288564	0.654157	0.345554
Slc44a1_mef	0.0560938	0.895078	0.0488285
Slc43a3_mef	0.0417968	0.902855	0.0553484
Slc43a1_mef	0.189323	0.784242	0.0264348
Slc41a3_mef	0.00649934	0.877373	0.116128
Slc41a1_mef	0.0456743	0.901006	0.0533197
Slc39a6_mef	4.37864e-06	0.235859	0.764137
Slc39a4_mef	0.989331	0.01057	9.88063e-05
Slc39a3_mef	0.143534	0.825371	0.0310948
Slc39a14_mef	0.045948	0.900867	0.0531851
Slc39a13_mef	0.000621721	0.727309	0.272069
Slc39a11_mef	0.00163939	0.80373	0.19463
Slc39a1_mef	2.36474e-05	0.386418	0.613559
Slc38a5_mef	0.995233	0.0047249	4.19255e-05
Slc38a1_mef	0.00581724	0.87299	0.121192
Slc37a4_mef	0.0240071	0.906525	0.0694678
Slc37a3_mef	0.00139883	0.792579	0.206022
Slc37a1_mef	0.679388	0.315017	0.00559446
Slc36a1_mef	0.118638	0.846954	0.0344082
Slc35f5_mef	0.000313485	0.662498	0.337189
Slc35e3_mef	0.00195746	0.815543	0.182499
Slc35e1_mef	0.000329804	0.66756	0.332111
Slc35c2_mef	0.107973	0.855938	0.0360883
Slc35c1_mef	0.117138	0.848228	0.0346334
Slc35b4_mef	0.00547881	0.870507	0.124014
Slc35b3_mef	0.00271255	0.83548	0.161807
Slc35b2_mef	0.00209269	0.819815	0.178092
Slc35a4$LOC545750_mef	0.00480293	0.864773	0.130424
Slc35a3_mef	0.0223261	0.90615	0.071524
Slc35a2_mef	0.00841775	0.88652	0.105063
Slc33a1_mef	0.00472916	0.864074	0.131197
Slc31a2_mef	0.0118708	0.896261	0.0918687
Slc31a1_mef	0.00188345	0.813034	0.185082
Slc30a9_mef	2.95467e-05	0.409372	0.590599
Slc30a7_mef	0.00156862	0.800684	0.197747
Slc30a6_mef	0.000193604	0.612782	0.387024
Slc30a4_mef	2.97474e-05	0.410078	0.589892
Slc30a3_mef	0.0157767	0.902093	0.0821305
Slc30a1_mef	0.102068	0.860825	0.0371065
Slc2a8_mef	0.00340936	0.848062	0.148529
Slc29a3_mef	0.0179376	0.904008	0.0780544
Slc29a2_mef	0.703371	0.291592	0.00503648
Slc27a4_mef	0.00708038	0.880569	0.11235
Slc27a3_mef	0.412606	0.57366	0.013734
Slc27a2_mef	0.978668	0.0211203	0.000211994
Slc27a1_mef	0.205959	0.768997	0.0250439
Slc26a6_mef	0.299228	0.681819	0.0189534
Slc26a11_mef	0.162245	0.808742	0.0290133
Slc25a46_mef	4.04031e-05	0.442461	0.557499
Slc25a44_mef	0.175526	0.79678	0.0276935
Slc25a42_mef	0.460759	0.527308	0.0119328
Slc25a40_mef	0.00640402	0.876805	0.116791
Slc25a38_mef	0.0110416	0.894446	0.0945127
Slc25a37_mef	0.047771	0.899914	0.0523146
Slc25a33_mef	0.00781795	0.884061	0.108121
Slc25a32_mef	0.0652834	0.889034	0.0456822
Slc25a31_mef	0.998374	0.0016122	1.40666e-05
Slc25a30_mef	0.00262903	0.83367	0.163701
Slc25a28_mef	0.0415996	0.902942	0.0554581
Slc25a25_mef	0.0429441	0.902333	0.0547231
Slc25a24_mef	1.08439e-06	0.147585	0.852413
Slc25a22_mef	0.000495205	0.706662	0.292843
Slc25a19_mef	0.494925	0.494312	0.0107631
Slc25a17_mef	0.00106285	0.771996	0.226941
Slc25a16_mef	0.00884204	0.888085	0.103073
Slc25a15_mef	0.0173418	0.903549	0.0791088
Slc25a14_mef	0.0237277	0.906476	0.0697958
Slc25a12_mef	0.00748825	0.88257	0.109941
Slc25a10_mef	0.00998681	0.891717	0.0982963
Slc25a1_mef	5.37818e-05	0.473355	0.526591
Slc24a6_mef	0.139376	0.829024	0.0315994
Slc23a2_mef	0.131047	0.836288	0.0326648
Slc22a5_mef	0.163639	0.807492	0.0288692
Slc22a18_mef	0.464105	0.52408	0.0118146
Slc22a17_mef	0.0192227	0.904843	0.0759342
Slc22a12_mef	0.235105	0.74202	0.022875
Slc1a5_mef	0.044469	0.901606	0.0539253
Slc1a4_mef	0.0016195	0.802892	0.195489
Slc19a2_mef	0.000425072	0.692287	0.307288
Slc19a1_mef	0.0123602	0.897216	0.0904235
Slc17a5_mef	0.00320976	0.844853	0.151937
Slc16a6_mef	0.715867	0.279379	0.0047547
Slc16a3_mef	0.0028922	0.839125	0.157983
Slc15a4_mef	0.100891	0.861791	0.0373179
Slc12a9_mef	0.285252	0.695018	0.0197295
Slc12a7_mef	0.00811096	0.885301	0.106589
Slc12a6_mef	0.0133237	0.898882	0.087794
Slc12a4_mef	0.0011072	0.775161	0.223732
Slc11a2_mef	0.10915	0.854957	0.0358934
Slc10a7_mef	0.0195023	0.904999	0.0754983
Slc10a3_mef	0.0151938	0.901444	0.0833622
Slamf9_mef	0.333086	0.6497	0.0172143
Slain2_mef	0.000516509	0.710555	0.288928
Slain1_mef	0.932051	0.0671459	0.000803262
Skp2_mef	0.0148383	0.901016	0.0841455
Skiv2l2_mef	0.010164	0.892212	0.0976236
Skiv2l_mef	0.144602	0.82443	0.0309678
Ski_mef	0.00011468	0.556329	0.443557
Skap2_mef	0.00274717	0.836208	0.161045
Six6os1_mef	0.999414	0.000580261	5.28342e-06
Six4_mef	0.219632	0.756379	0.0239884
Six2_mef	0.0939898	0.867389	0.0386212
Six1_mef	0.0813757	0.877287	0.0413371
Sirt7_mef	0.00193585	0.814824	0.18324
Sirt6_mef	0.0546613	0.89596	0.0493788
Sirt5_mef	0.378819	0.606056	0.0151247
Sirt3_mef	0.272026	0.707473	0.0205003
Sirt2_mef	3.68654e-05	0.432683	0.56728
Sipa1l3_mef	0.0124115	0.897312	0.0902765
Sipa1l2_mef	0.0554967	0.895448	0.0490556
Sipa1l1_mef	0.0512167	0.898001	0.0507822
Sipa1_mef	0.0179537	0.90402	0.0780265
Sip1_mef	0.0984046	0.863821	0.0377747
Sin3a_mef	0.238802	0.738578	0.0226204
Sil1_mef	0.00111916	0.775987	0.222894
Sigirr_mef	0.829749	0.167797	0.00245456
Sidt2_mef	4.56771e-05	0.455651	0.544304
Siah2_mef	0.0211313	0.905751	0.0731174
Siah1a_mef	0.00141551	0.79343	0.205154
Siae_mef	0.565904	0.425527	0.00856952
Si_mef	0.786911	0.209825	0.00326409
Shroom4_mef	0.0012311	0.783208	0.215561
Shroom3_mef	0.608076	0.384529	0.007395
Shroom2_mef	0.242648	0.734992	0.0223598
Shq1_mef	0.451991	0.535762	0.0122467
Shprh_mef	0.241851	0.735736	0.0224134
Shoc2_mef	0.000100781	0.542185	0.457714
Shmt1_mef	0.10966	0.85453	0.0358097
Shf_mef	0.35059	0.633027	0.016383
Shc1_mef	9.95226e-05	0.540807	0.459094
Sharpin_mef	0.00141959	0.793637	0.204944
Shank3_mef	0.904765	0.094033	0.00120189
Sh3yl1_mef	0.0223858	0.906167	0.0714474
Sh3tc1_mef	0.835509	0.16214	0.00235081
Sh3pxd2b_mef	0.000872435	0.756221	0.242907
Sh3kbp1_mef	1.69074e-05	0.352981	0.647002
Sh3glb2_mef	0.0035546	0.850234	0.146212
Sh3glb1_mef	2.21804e-06	0.188746	0.811251
Sh3gl3_mef	0.122393	0.843748	0.0338589
Sh3gl2_mef	0.950357	0.0490876	0.00055581
Sh3gl1_mef	2.82996e-05	0.404885	0.595087
Sh3d19_mef	0.576353	0.415377	0.00827027
Sh3bp5l_mef	0.00625292	0.875876	0.117871
Sh3bp4_mef	0.0479815	0.899802	0.0522169
Sh3bp1_mef	0.0229409	0.906311	0.0707483
Sh3bgrl2_mef	0.23646	0.740759	0.0227812
Sh3bgrl_mef	1.29489e-08	0.0272111	0.972789
Sh2d3c_mef	0.324269	0.658081	0.0176496
Sh2d2a_mef	0.220929	0.755179	0.0238919
Sh2b1_mef	0.00715722	0.88096	0.111882
Sgtb_mef	0.0479966	0.899793	0.0522099
Sgpl1_mef	0.000341473	0.671006	0.328652
Sgms1_mef	0.000831476	0.752257	0.246912
Sgk3_mef	0.0895337	0.87094	0.0395264
Sgk2_mef	0.977042	0.0227276	0.000230184
Sgce_mef	0.00135378	0.790211	0.208436
Sfxn3_mef	2.62471e-05	0.397098	0.602875
Sftpb_mef	0.107406	0.856411	0.0361832
Sft2d2_mef	0.0771306	0.880498	0.0423711
Sfrs8_mef	0.0418642	0.902825	0.055311
Sfrs2ip_mef	0.000812483	0.750335	0.248852
Sfrs2$LOC100043293_mef	0.0108165	0.893906	0.0952777
Sfrs17b_mef	0.298033	0.682949	0.0190183
Sfrs16_mef	0.00193432	0.814773	0.183293
Sfrs15_mef	0.485875	0.50306	0.011065
Sfrs14_mef	0.105127	0.858303	0.0365705
Sfrs12_mef	0.0083384	0.886212	0.10545
Sfrp5_mef	0.451703	0.53604	0.0122571
Sfrp4_mef	0.375896	0.608853	0.0152507
Sfrp2_mef	0.0176399	0.903785	0.0785751
Sfrp1_mef	0.0364643	0.904951	0.0585844
Sfmbt2_mef	0.914073	0.0848653	0.00106218
Sf4_mef	0.00636839	0.876589	0.117042
Sf3a2_mef	0.0500525	0.898663	0.0512845
Sf3a1_mef	0.0126954	0.897827	0.0894778
Setdb2_mef	0.0523965	0.897315	0.0502881
Setdb1_mef	0.0999316	0.862576	0.0374926
Setd8_mef	0.00109727	0.774467	0.224436
Setd7_mef	0.000151892	0.586852	0.412996
Setd6_mef	0.161374	0.809522	0.0291041
Setd5_mef	0.0163104	0.902634	0.0810558
Setd4_mef	0.664653	0.329398	0.00594875
Setd3_mef	3.30353e-05	0.421071	0.578896
Setd2_mef	0.0167012	0.903	0.0802988
Setd1b_mef	0.0127578	0.897937	0.0893056
Sestd1_mef	0.00483327	0.865056	0.13011
Sesn3_mef	0.00595044	0.873908	0.120142
Sesn2_mef	0.00271738	0.835582	0.1617
Sertad3_mef	0.0248622	0.906643	0.0684951
Sertad2_mef	6.42178e-05	0.492719	0.507217
Sertad1_mef	6.9104e-05	0.500755	0.499176
Serping1_mef	0.192251	0.781569	0.0261807
Serpinf2_mef	0.193906	0.780055	0.0260388
Serpinf1_mef	3.27142e-11	0.00220406	0.997796
Serpinb9b_mef	0.0237063	0.906473	0.0698211
Serpina3m_mef	0.996231	0.00373635	3.28601e-05
Serpina11_mef	0.396582	0.589039	0.0143792
Serinc5_mef	0.100264	0.862304	0.0374319
Serinc3_mef	2.92636e-06	0.206976	0.793021
Sergef_mef	0.052711	0.89713	0.0501588
Serf1_mef	0.00668963	0.878469	0.114842
Serbp1_mef	0.0326934	0.906028	0.0612791
Serac1_mef	0.939615	0.059686	0.000698917
Sepx1_mef	2.03385e-06	0.183313	0.816685
Sepsecs_mef	0.542181	0.448549	0.00927038
Sepp1_mef	0.000440471	0.695672	0.303887
Sepn1_mef	0.000366258	0.677897	0.321737
Sephs1_mef	0.00211731	0.820554	0.177329
Senp8_mef	0.618799	0.374091	0.00710998
Senp6$LOC100048528_mef	0.00341009	0.848073	0.148517
Senp2_mef	0.00127146	0.785608	0.213121
Senp1_mef	0.176898	0.795538	0.0275636
Sema6c_mef	0.0422494	0.902652	0.0550991
Sema5b_mef	0.665223	0.328842	0.00593488
Sema4g_mef	0.688825	0.305803	0.00537218
Sema4f_mef	0.222593	0.753638	0.023769
Sema4d_mef	0.9084	0.0904533	0.00114689
Sema4b_mef	0.585736	0.406258	0.00800626
Sema4a_mef	0.988124	0.0117653	0.000111021
Sema3c_mef	0.000858232	0.754873	0.244269
Selm_mef	4.31142e-07	0.105947	0.894052
Selk$LOC100044404_mef	2.73727e-07	0.0895389	0.910461
Sel1l_mef	0.000313184	0.662402	0.337285
Seh1l_mef	0.0118817	0.896283	0.0918357
Secisbp2_mef	0.0219621	0.906041	0.0719969
Sec63_mef	7.27558e-05	0.506405	0.493522
Sec61a2_mef	0.00128898	0.786619	0.212092
Sec24d_mef	1.60177e-07	0.0731554	0.926844
Sec24c_mef	0.000387964	0.683502	0.31611
Sec24a_mef	0.000138011	0.57649	0.423372
Sec23ip_mef	4.70924e-05	0.458947	0.541006
Sec22c_mef	0.246887	0.731035	0.0220775
Sec22b_mef	2.89786e-06	0.206309	0.793688
Sec22a_mef	0.0221091	0.906086	0.0718046
Sec16a_mef	0.000624585	0.727717	0.271659
Sec14l2_mef	0.484658	0.504236	0.0111061
Sec14l1_mef	0.00132716	0.788763	0.20991
Sec11c_mef	0.00623381	0.875756	0.11801
Sdpr_mef	3.14365e-08	0.0388158	0.961184
Sdf4_mef	0.000192905	0.6124	0.387407
Sdf2l1_mef	0.00215262	0.821592	0.176255
Sdccag3_mef	0.00121399	0.78216	0.216626
Sdccag10_mef	0.055997	0.895138	0.0488651
Sdccag1_mef	0.00302336	0.841592	0.155384
Sdcbp2_mef	0.414795	0.571557	0.0136478
Sdcbp_mef	1.00199e-07	0.0611176	0.938882
Sdc4_mef	1.90385e-06	0.179257	0.820741
Sdc3_mef	0.000613033	0.72606	0.273327
Sdc2_mef	4.00017e-05	0.441392	0.558568
Sdc1_mef	1.9562e-05	0.367334	0.632646
Sdad1_mef	0.0184896	0.904391	0.0771191
Scyl3_mef	0.0842287	0.875092	0.0406793
Scyl2_mef	0.269915	0.709458	0.0206269
Scyl1bp1_mef	0.0035795	0.850594	0.145827
Scyl1_mef	0.00324609	0.845458	0.151296
Scube1_mef	0.438405	0.54885	0.012745
Sct_mef	0.660185	0.333757	0.00605794
Scrn3_mef	0.00862236	0.887291	0.104086
Scrn2_mef	0.118088	0.847422	0.0344904
Scrn1_mef	0.0758393	0.881461	0.0426998
Scrib_mef	0.0262203	0.90674	0.0670396
Scp2_mef	4.85256e-05	0.46219	0.537761
Scoc_mef	9.33354e-06	0.297759	0.702232
Scnm1_mef	0.00974383	0.89101	0.0992457
Scn1b_mef	0.000427783	0.692894	0.306679
Scmh1_mef	0.28426	0.695954	0.0197861
Scly_mef	0.374844	0.60986	0.0152962
Sclt1_mef	0.477441	0.511207	0.0113514
Schip1_mef	0.000611562	0.725846	0.273542
Scgn_mef	0.345865	0.637532	0.0166033
Scfd1_mef	0.000734243	0.741788	0.257477
Scd3$LOC100048724_mef	0.973907	0.0258267	0.000265874
Scd1_mef	4.81857e-05	0.46143	0.538522
Scarb2_mef	1.33022e-05	0.330037	0.66995
Scarb1_mef	0.000309222	0.661126	0.338565
Scap_mef	0.00063616	0.729339	0.270024
Scand1_mef	1.97138e-06	0.181388	0.81861
Scamp5_mef	0.106205	0.857409	0.0363861
Scamp4_mef	0.00451028	0.861901	0.133589
Scamp3_mef	0.000109857	0.551631	0.448259
Scamp2_mef	0.00135051	0.790035	0.208615
Scamp1_mef	0.0176772	0.903814	0.0785093
Sc5d_mef	0.000181562	0.605967	0.393851
Sbk1_mef	0.340268	0.642864	0.0168681
Sbf1_mef	0.00349097	0.849298	0.147211
Satb2_mef	0.77761	0.218942	0.00344867
Satb1_mef	0.921304	0.0777394	0.000956243
Sat2_mef	0.0573454	0.894292	0.0483623
Sass6_mef	0.17932	0.793343	0.0273369
Sash1_mef	0.000174495	0.601736	0.398089
Sart3_mef	0.0186447	0.904492	0.0768631
Sart1_mef	0.0103609	0.892745	0.0968945
Sars2_mef	0.0591987	0.893106	0.0476956
Saps3_mef	0.0627123	0.890785	0.0465024
Saps1_mef	0.00536667	0.869632	0.125001
Sap30bp$LOC639905_mef	0.0280263	0.906719	0.0652543
Sap25_mef	0.343136	0.640132	0.0167319
Sap130_mef	0.012203	0.896918	0.090879
Samhd1_mef	0.00188302	0.813019	0.185098
Samd8_mef	0.0302204	0.906497	0.0632829
Samd4b_mef	0.0048889	0.865568	0.129543
Sall3_mef	0.946945	0.0524543	0.000600592
Safb2_mef	0.0330334	0.905947	0.0610194
Sacs_mef	0.0619147	0.89132	0.0467656
Sacm1l_mef	4.83574e-05	0.461815	0.538137
Sac3d1_mef	0.00928575	0.889588	0.101126
Saa3_mef	0.555982	0.435159	0.00885895
S100pbp_mef	0.00745716	0.882424	0.110119
S100a16_mef	1.07816e-05	0.310656	0.689333
S100a13_mef	0.000111924	0.55367	0.446218
Ryk_mef	9.55536e-06	0.299836	0.700154
Rxrb_mef	0.00097844	0.765482	0.233539
Rwdd4a_mef	0.000319151	0.664289	0.335392
Rwdd2b_mef	0.0200205	0.905267	0.0747124
Rwdd2a_mef	0.769036	0.227342	0.0036216
Rutbc3_mef	0.0888562	0.871475	0.0396689
Rutbc1_mef	0.464361	0.523834	0.0118056
Rusc2_mef	0.00286975	0.838686	0.158444
Rusc1_mef	0.0673065	0.887628	0.0450652
Rundc1_mef	0.123067	0.843171	0.0337624
Rufy1_mef	0.0147246	0.900874	0.0844014
Rttn_mef	0.856816	0.141206	0.00197772
Rtn4r_mef	0.121959	0.84412	0.0339213
Rtn2_mef	0.517189	0.472768	0.0100429
Rtn1_mef	0.912692	0.0862251	0.00108266
Rtkn_mef	0.0159822	0.902307	0.081711
Rtel1_mef	0.00209874	0.819998	0.177903
Rsrc1_mef	0.0679933	0.887146	0.0448611
Rspry1_mef	0.00173203	0.807466	0.190802
Rsph1_mef	0.82897	0.168561	0.00246868
Rshl2a_mef	0.00114479	0.77772	0.221136
Rsf1_mef	0.129561	0.837576	0.0328632
Rrp12_mef	0.0362978	0.905007	0.0586954
Rrm2b_mef	0.0732905	0.88334	0.0433697
Rreb1_mef	0.244074	0.733662	0.0222643
Rrbp1_mef	4.09583e-06	0.230877	0.769119
Rras_mef	2.86207e-06	0.205466	0.794531
Rragd_mef	0.965673	0.0339637	0.00036313
Rragc_mef	2.89013e-07	0.0913735	0.908626
Rpusd4_mef	0.0265998	0.906749	0.0666509
Rpusd2_mef	0.884804	0.113683	0.00151379
Rpusd1_mef	0.00499888	0.866555	0.128446
Rps6kc1_mef	0.040728	0.90332	0.0559516
Rps6kb1_mef	0.00611429	0.874993	0.118893
Rps6ka4_mef	0.000283631	0.652409	0.347307
Rps6ka3_mef	0.0481913	0.899689	0.0521201
Rps6ka2_mef	0.0100189	0.891808	0.0981732
Rprm_mef	0.117577	0.847856	0.0345672
Rpp40_mef	0.116669	0.848626	0.0347045
Rpp21_mef	0.00596397	0.873999	0.120037
Rpo1-4_mef	0.0565371	0.894801	0.0486619
Rpo1-2_mef	0.00799399	0.884815	0.107191
Rpl31$EG665562_mef	0.00107106	0.772595	0.226334
Rpia_mef	0.013208	0.898696	0.0880958
Rpgrip1_mef	0.0256974	0.906715	0.0675877
Rpgr_mef	0.894106	0.104527	0.0013664
Rpap3_mef	0.0113949	0.895251	0.0933541
Rpap2_mef	0.161437	0.809465	0.0290974
Rpap1_mef	0.35617	0.627704	0.0161266
Rpain_mef	0.0731247	0.883461	0.0434143
Rp2h_mef	0.0427961	0.902401	0.0548025
Ror2_mef	0.0154597	0.901748	0.0827925
Rogdi_mef	0.00257668	0.832494	0.164929
Rod1_mef	0.00113241	0.776889	0.221978
Rock2_mef	0.000117434	0.558922	0.440961
Rock1_mef	0.000158643	0.591533	0.408308
Robo4_mef	0.949125	0.0503032	0.000571905
Robo1_mef	0.082059	0.876764	0.041177
Rnpepl1_mef	0.00943877	0.890077	0.100484
Rnpep_mef	0.0023149	0.826084	0.171601
Rnmtl1_mef	0.0273169	0.906747	0.0659366
Rngtt_mef	0.0169409	0.903213	0.0798464
Rnf6_mef	3.78919e-05	0.435607	0.564355
Rnf5_mef	0.000223176	0.627725	0.372052
Rnf41_mef	0.0109043	0.894119	0.094977
Rnf40_mef	0.00311819	0.843285	0.153596
Rnf38_mef	0.0106677	0.893537	0.0957956
Rnf34_mef	0.000703131	0.738071	0.261225
Rnf31_mef	0.0918145	0.869129	0.0390564
Rnf26$EG668155_mef	0.00044812	0.697302	0.302249
Rnf25_mef	0.00667141	0.878366	0.114963
Rnf215_mef	0.0093007	0.889636	0.101063
Rnf214_mef	0.0292777	0.906617	0.0641056
Rnf213_mef	0.0306624	0.906429	0.062909
Rnf208_mef	0.769423	0.226963	0.00361374
Rnf20_mef	0.189226	0.784331	0.0264434
Rnf19_mef	0.00227275	0.824959	0.172768
Rnf185_mef	0.00473475	0.864128	0.131137
Rnf170_mef	0.122276	0.843849	0.0338757
Rnf17_mef	0.997319	0.00265796	2.31951e-05
Rnf168_mef	0.0131387	0.898583	0.0882783
Rnf167_mef	0.0491916	0.899142	0.0516659
Rnf166_mef	0.0502454	0.898554	0.0512002
Rnf146_mef	0.000233764	0.632551	0.367215
Rnf144_mef	0.325396	0.65701	0.0175933
Rnf141_mef	0.0123554	0.897207	0.0904374
Rnf14_mef	9.42328e-05	0.534814	0.465092
Rnf139_mef	0.000227063	0.629525	0.370248
Rnf13_mef	0.000849369	0.754018	0.245133
Rnf128_mef	0.000139968	0.578016	0.421844
Rnf125_mef	0.699972	0.294914	0.0051142
Rnf123_mef	0.0962034	0.865606	0.0381908
Rnf121_mef	0.00267766	0.834733	0.162589
Rnf12_mef	0.00293495	0.839946	0.157119
Rnf113a2_mef	0.05449	0.896064	0.0494458
Rnf113a1_mef	0.175218	0.797059	0.0277229
Rnf111_mef	0.000128827	0.569012	0.430859
Rnf11_mef	1.45892e-05	0.338772	0.661213
Rnf103_mef	0.00123389	0.783377	0.215389
Rnf10_mef	0.00162775	0.803241	0.195131
Rnd3_mef	9.78659e-08	0.0605644	0.939435
Rnd2_mef	0.0366235	0.904898	0.0584788
Rnd1_mef	0.00973531	0.890985	0.0992796
Rnaseh2c_mef	4.48689e-05	0.453725	0.54623
Rnaseh1_mef	0.0226171	0.90623	0.0711533
Rnase4_mef	4.12368e-07	0.104228	0.895771
Rmnd1_mef	0.717827	0.277462	0.00471102
