Loci	ips_0	ips_1	ips_2	pips_0	pips_1	pips_2	mef_0	mef_1	mef_2
Zfp259	5.75008e-09	0.000562135	0.999438	1.52516e-09	0.000675004	0.999325	8.83664e-07	0.000770253	0.999229
Zfp251	0.0161069	0.983832	6.14467e-05	0.0163208	0.983677	2.24683e-06	0.0138422	0.985664	0.000493634
Zfp239	0.00793612	0.991865	0.000198781	0.0085376	0.991452	1.04572e-05	0.00961972	0.990018	0.000362342
Zfp238	3.25135e-06	0.996905	0.00309173	4.88567e-05	0.999496	0.000455299	3.43877e-05	0.998559	0.00140616
Zfp235	0.088848	0.91085	0.000301692	0.0966896	0.903304	6.19596e-06	0.0954313	0.904069	0.000500102
Zfp219	0.0492926	0.948865	0.00184267	0.0552069	0.944685	0.000108441	0.0561629	0.943279	0.000557964
Zfp217	2.26695e-08	0.044908	0.955092	2.38136e-07	0.0506017	0.949398	0.000190211	0.0527037	0.947106
Zfp212	6.03628e-07	0.998704	0.0012953	2.85067e-06	0.999499	0.000498153	1.56198e-05	0.998537	0.00144773
Zfp192	0.000581094	0.99911	0.000308705	0.000603768	0.99928	0.000116718	0.000621012	0.997979	0.00139985
Zfp191	0.00532003	0.994391	0.000289289	0.00565522	0.994314	3.04452e-05	0.00485773	0.994462	0.000680446
Zfp187	5.36953e-09	0.876037	0.123963	1.47534e-07	0.880024	0.119976	3.63409e-07	0.872008	0.127992
Zfp185	0.00158095	0.986559	0.0118601	0.0147326	0.985258	9.56785e-06	0.017657	0.982315	2.7518e-05
Zfp184	0.640626	0.356673	0.00270035	0.69065	0.309329	2.06392e-05	0.70578	0.294125	9.5023e-05
Zfp180	4.32552e-06	0.999422	0.000573728	2.78305e-06	0.999697	0.000300405	8.61006e-06	0.998012	0.00197911
Zfp161	0.000271559	0.995062	0.00466604	0.000361148	0.995925	0.00371411	0.000506572	0.992844	0.00664934
Zfp157	0.000415747	0.998626	0.000958427	0.0010258	0.99893	4.46361e-05	0.00173375	0.997968	0.000298369
Zfp148	0.00277243	0.996863	0.000364198	0.00252367	0.997344	0.00013224	0.000839026	0.997702	0.00145946
Zfp143	0.998727	0.00125424	1.87417e-05	0.999701	0.0002992	5.02248e-09	0.999224	0.000776329	1.16304e-07
Zfp13	0.94643	0.0533098	0.000260339	0.948988	0.0510109	6.45001e-07	0.939763	0.0602172	1.94605e-05
Zfp120	2.24496e-05	0.99993	4.7364e-05	1.59304e-05	0.999983	9.25025e-07	6.62791e-05	0.999562	0.000371978
Zfp12	0.00641305	0.99335	0.000237262	0.00692239	0.99306	1.75109e-05	0.00798891	0.991618	0.000393141
Zfp110	7.08235e-07	0.997819	0.00218038	8.36787e-06	0.999012	0.000979802	1.18467e-05	0.997461	0.00252763
Zfp106	1.27436e-06	0.991705	0.00829363	4.15222e-06	0.993293	0.00670292	8.34742e-05	0.991797	0.00811983
Zfp101	0.00194563	0.997175	0.000879033	0.00307614	0.996832	9.17067e-05	0.00343521	0.995537	0.00102803
Zfp1	7.5047e-05	0.998848	0.00107652	0.000220222	0.999512	0.000267643	0.000355316	0.998742	0.000902512
Zfml	2.94013e-08	0.997955	0.0020452	4.93744e-07	0.998747	0.00125214	2.10425e-06	0.997005	0.00299292
Zfhx3	0.000211392	0.987565	0.0122234	1.12194e-05	0.987726	0.0122631	1.00462e-05	0.979213	0.0207773
Zfand2b	2.45815e-05	0.999061	0.000914049	2.0948e-05	0.999569	0.000410455	0.000108904	0.998713	0.00117804
Zfand2a	0.00034304	0.99873	0.000927384	0.000305969	0.999082	0.000612229	0.000141518	0.997773	0.00208565
Zfand1	8.6084e-06	0.996912	0.00307944	2.16782e-05	0.997926	0.00205228	0.000109389	0.996605	0.00328549
Zeb1	9.13048e-06	0.649926	0.350064	3.97599e-06	0.651358	0.348638	4.38992e-07	0.585789	0.414211
Zdhhc9	1.96815e-05	0.995328	0.00465282	3.32863e-07	0.995563	0.004437	1.793e-06	0.990339	0.00965949
Zdhhc8	0.000379732	0.999166	0.000454052	0.000451989	0.99941	0.000137556	0.000304071	0.998459	0.00123735
Zdhhc7	0.000182154	0.999588	0.000229782	0.000213384	0.99975	3.65786e-05	9.73844e-05	0.9989	0.00100284
Zdhhc6$LOC433204	6.98454e-07	0.999862	0.000137491	2.59852e-07	0.999977	2.3117e-05	6.91799e-06	0.999541	0.000451879
Zdhhc5	0.0124382	0.986501	0.00106076	0.0123946	0.987199	0.000406239	0.00826078	0.989927	0.00181255
Zdhhc3	4.92301e-05	0.999687	0.000264259	5.54609e-05	0.999836	0.000108366	1.72801e-05	0.997322	0.00266033
Zdhhc24	0.131975	0.867872	0.000153597	0.133843	0.866154	2.89323e-06	0.123912	0.875817	0.00027044
Zdhhc23	0.0171434	0.982064	0.000792882	0.0197276	0.98024	3.2345e-05	0.0208913	0.978695	0.000414021
Zdhhc21	7.4769e-06	0.999331	0.00066104	1.71659e-05	0.999819	0.000164129	0.00016731	0.999195	0.000638069
Zdhhc20	1.05085e-05	0.995503	0.00448682	1.08613e-06	0.995725	0.00427436	2.47518e-07	0.989121	0.0108783
Zdhhc16	1.25435e-05	0.998146	0.00184121	1.20968e-05	0.998574	0.00141352	1.45569e-06	0.99604	0.00395833
Zdhhc15	0.0443097	0.955626	6.43305e-05	0.0444147	0.955584	1.42078e-06	0.0451552	0.954679	0.000165631
Zdhhc13	2.39562e-05	0.986525	0.0134506	4.73777e-05	0.987819	0.0121333	6.41031e-05	0.980755	0.0191813
Zcrb1	4.18674e-07	0.465615	0.534384	5.02357e-06	0.471212	0.528783	6.06116e-06	0.468202	0.531792
Zcchc9	1.20647e-07	0.891983	0.108017	6.6571e-08	0.893781	0.106219	5.09089e-08	0.878565	0.121435
Zcchc8	4.12818e-07	0.996135	0.00386426	2.99292e-06	0.997123	0.00287416	1.31006e-05	0.995588	0.00439933
Zcchc7	0.226007	0.773906	8.60522e-05	0.228624	0.771375	9.69017e-07	0.20855	0.79125	0.000200496
Zcchc6	1.09502e-05	0.99869	0.00129875	1.58439e-05	0.999028	0.000955902	7.34376e-06	0.995042	0.00495085
Zcchc3	2.29136e-06	0.840175	0.159822	0.0127397	0.957226	0.0300347	0.00634684	0.958574	0.0350788
Zcchc17	5.2492e-09	0.00257709	0.997423	3.53847e-09	0.00275177	0.997248	1.82829e-08	0.00173459	0.998265
Zcchc14	0.0178748	0.980287	0.00183796	0.0189095	0.979884	0.00120632	0.0173655	0.978802	0.00383273
Zcchc12	0.00311436	0.996051	0.000834565	0.00463548	0.995358	6.36569e-06	0.00485262	0.994953	0.000194842
Zcchc11	8.60998e-06	0.99835	0.00164156	0.000132497	0.99976	0.000107723	0.000470077	0.999106	0.00042382
Zc3hc1	2.46042e-07	0.989487	0.0105126	7.65718e-06	0.993555	0.00643726	3.90808e-05	0.992657	0.00730347
Zc3h8	3.66405e-08	0.938365	0.0616349	1.02111e-05	0.956412	0.0435779	0.000292541	0.955886	0.0438211
Zc3h7b	3.38251e-06	0.678928	0.321068	8.35482e-07	0.681616	0.318383	1.26669e-05	0.676036	0.323951
Zc3h3	0.107562	0.892324	0.00011348	0.108114	0.891881	5.12916e-06	0.0874304	0.911708	0.000861383
Zc3h13	1.56681e-06	0.989551	0.0104471	1.77106e-05	0.994431	0.005551	4.64423e-05	0.99264	0.00731318
Zc3h12a	0.960216	0.0396479	0.000136594	0.969275	0.0307245	2.86642e-07	0.966435	0.0335498	1.54421e-05
Zc3h10	0.0200126	0.979836	0.000151211	0.0213509	0.978646	3.02953e-06	0.0214095	0.978456	0.000134064
Zbtb9$Ggnbp1	1.41336e-06	0.999868	0.000130798	5.37673e-06	0.999993	1.24773e-06	6.89406e-05	0.999827	0.000103662
Zbtb8	0.126443	0.873438	0.000118596	0.152157	0.847843	2.31975e-09	0.153986	0.846013	1.27849e-06
Zbtb7a	0.12153	0.878149	0.000320303	0.123336	0.876615	4.94675e-05	0.121	0.878347	0.000652681
Zbtb5	0.985615	0.0142629	0.000122432	0.987322	0.012677	7.9763e-07	0.983708	0.0162744	1.71996e-05
Zbtb48	0.187479	0.8124	0.00012055	0.192728	0.80727	2.05e-06	0.190255	0.809513	0.000231777
Zbtb44	2.15996e-08	0.835802	0.164198	2.19583e-05	0.873083	0.126895	0.0212744	0.87682	0.101906
Zbtb43	6.61823e-08	0.919041	0.0809589	3.03574e-06	0.934669	0.0653277	2.64053e-05	0.93203	0.0679439
Zbtb41	0.00133377	0.995369	0.00329696	0.000641545	0.996396	0.00296207	7.6161e-05	0.993237	0.00668665
Zbtb39	0.0361446	0.963395	0.000460289	0.0382955	0.961673	3.10704e-05	0.0395205	0.960235	0.000244342
Zbtb34	5.39783e-06	0.987366	0.0126288	2.71046e-05	0.991308	0.00866462	0.000253853	0.990006	0.00974008
Zbtb33	7.84305e-07	0.990461	0.0095379	7.89024e-08	0.991087	0.00891248	5.96881e-07	0.987985	0.0120149
Zbtb32	0.868622	0.131377	1.28645e-06	0.867155	0.132844	1.15643e-06	0.844934	0.155042	2.38048e-05
Zbtb3	0.884509	0.115212	0.000279301	0.907768	0.0922314	7.60647e-08	0.905243	0.0947475	9.85978e-06
Zbtb26	0.999997	2.77576e-06	5.53237e-07	1	1.57999e-07	1.7956e-09	0.999895	0.000104542	3.28569e-07
Zbtb25	0.994646	0.0050764	0.000277634	0.997894	0.00210458	1.13048e-06	0.996931	0.00306422	5.12401e-06
Zbtb24	0.998768	0.00119089	4.14499e-05	0.999009	0.000990535	1.63946e-07	0.992662	0.0073141	2.37053e-05
Zbtb22	1.04041e-05	0.985143	0.0148468	3.47474e-06	0.985875	0.0141212	1.27625e-05	0.982394	0.0175932
Zbtb2	0.000220898	0.998582	0.0011976	0.000405035	0.999366	0.000229418	0.000515771	0.998363	0.00112074
Zbtb17	0.00161604	0.995659	0.00272507	0.00172402	0.996187	0.00208866	0.00127526	0.99307	0.00565424
Zbtb12	0.0365851	0.962813	0.000601545	0.0402335	0.959728	3.81482e-05	0.0430294	0.956739	0.00023208
Zbtb1	0.00629629	0.993352	0.000351713	0.00639023	0.993534	7.61894e-05	0.00514316	0.994165	0.000692338
Zbp1	0.0104261	0.98954	3.40623e-05	0.0111675	0.988832	1.11032e-07	0.0115331	0.988447	1.99366e-05
Zbed4	0.326257	0.67286	0.000883354	0.335623	0.664354	2.26043e-05	0.33433	0.665427	0.000242554
Zar1	1.7861e-06	0.999858	0.000139925	1.90723e-06	0.99999	8.12768e-06	7.2471e-06	0.998092	0.00190046
Zap70	4.619e-06	0.766931	0.233064	5.03699e-06	0.769317	0.230677	1.91761e-06	0.714282	0.285717
Zadh2	3.42602e-05	0.990387	0.00957833	9.47936e-06	0.990704	0.00928669	2.3027e-06	0.987153	0.0128445
Zadh1	0.618504	0.381474	2.17667e-05	0.620716	0.379284	2.82752e-08	0.599427	0.400551	2.28136e-05
ZBTB45	9.65168e-08	0.998849	0.00115044	2.95594e-06	0.99998	1.69474e-05	8.53951e-05	0.999811	0.000103622
Ythdf3	6.89987e-08	0.344128	0.655872	3.34369e-07	0.347784	0.652215	2.9451e-07	0.34274	0.65726
Ypel5	2.85152e-06	0.871187	0.12881	4.81092e-06	0.873824	0.126172	1.96713e-07	0.851051	0.148949
Ypel3	1.00255e-05	0.386573	0.613417	2.78777e-07	0.387426	0.612573	9.70363e-07	0.377613	0.622386
Ypel2	0.000171336	0.734892	0.264937	2.27678e-09	0.734328	0.265672	0.00270044	0.739683	0.257617
Ylpm1	1.30165e-05	0.994084	0.00590251	2.49536e-05	0.995083	0.00489161	9.05947e-05	0.992273	0.00763659
Yipf7	5.90904e-07	0.998756	0.00124334	3.03544e-06	0.999319	0.000678108	3.1311e-06	0.990109	0.00988755
Yipf4	1.6761e-05	0.197319	0.802664	1.77888e-08	0.196858	0.803142	3.17673e-09	0.11613	0.88387
Yipf3	2.81419e-05	0.995998	0.00397421	2.0854e-05	0.996241	0.00373829	1.12705e-05	0.98016	0.0198286
Yipf2	0.817142	0.182256	0.000601496	0.822722	0.177234	4.38293e-05	0.8183	0.181457	0.000243372
Yipf1	1.38667e-05	0.94981	0.0501765	6.06999e-06	0.950983	0.0490109	2.62679e-06	0.93348	0.0665178
Yes1	0.0248785	0.974536	0.000585332	0.0279473	0.972003	4.99778e-05	0.0292741	0.970146	0.000580329
Yeats2	3.45954e-06	0.999375	0.000621727	1.66349e-06	0.999677	0.000320906	3.07202e-05	0.998108	0.00186152
Yars2	2.19173e-05	0.998979	0.000998966	6.66451e-05	0.999635	0.000298418	0.000410627	0.998926	0.000663744
Yaf2	3.05134e-08	0.00952092	0.990479	1.00491e-08	0.00993841	0.990062	8.49304e-09	0.00886047	0.99114
Xylt2	0.527872	0.471763	0.000365112	0.538458	0.461528	1.35328e-05	0.528518	0.471013	0.000468293
Xrn2	1.12336e-08	0.99522	0.00478025	6.16328e-07	0.996585	0.0034144	2.25125e-06	0.995685	0.00431243
Xrn1	0.850436	0.14925	0.000314618	0.86312	0.13688	6.91809e-07	0.8538	0.146143	5.79096e-05
Xrcc6bp1	7.51795e-05	0.995109	0.00481624	0.00018737	0.996818	0.00299508	0.000610289	0.995097	0.00429276
Xrcc6	4.96107e-05	0.988507	0.0114429	0.00037918	0.992175	0.00744557	0.00121448	0.990442	0.00834362
Xrcc3	0.946457	0.0532726	0.000270428	0.955263	0.0447353	1.63494e-06	0.95506	0.0449272	1.25281e-05
Xrcc2	8.03067e-06	0.999056	0.000935574	2.09223e-05	0.999575	0.000404411	2.0489e-05	0.997833	0.00214669
Xrcc1	1.78436e-07	0.156782	0.843218	2.88223e-07	0.160268	0.839732	6.69166e-05	0.160516	0.839417
Xpr1	8.31963e-05	0.997963	0.00195339	8.16808e-05	0.998432	0.00148605	3.58604e-05	0.993384	0.0065804
Xpo6	1.54541e-07	0.0235435	0.976456	6.51184e-08	0.0238733	0.976127	2.37553e-06	0.0228483	0.977149
Xpo5	0.000136258	0.998743	0.00112058	0.000133261	0.99916	0.000707189	0.000119445	0.99793	0.00195055
Xpo4$Lats2	3.46718e-08	0.99766	0.00234032	1.1304e-06	0.999909	8.94479e-05	2.45993e-05	0.999703	0.00027282
Xpnpep3	2.15082e-06	0.994984	0.00501406	1.26614e-05	0.997454	0.00253291	0.000101591	0.996474	0.0034243
Xpc	0.0112724	0.988234	0.000493396	0.0119558	0.987909	0.000135123	0.013603	0.985709	0.000687576
Xpa	0.00507759	0.99487	5.1942e-05	0.00568285	0.994316	6.54413e-07	0.00459633	0.9949	0.00050367
Xkr8	0.671956	0.327875	0.000169526	0.685226	0.314773	6.6702e-07	0.666016	0.333824	0.000159872
Xkr5	0.00504248	0.994337	0.000620188	0.00759181	0.992381	2.67842e-05	0.00970514	0.990161	0.000134215
Xab1	1.65586e-08	0.96279	0.0372096	8.51902e-08	0.964231	0.0357688	2.50088e-06	0.959471	0.0405265
X99384	2.75463e-07	0.945519	0.0544802	4.59083e-05	0.962544	0.0374099	0.00279778	0.962882	0.0343203
X83328	4.27236e-07	0.980335	0.0196645	4.71976e-08	0.98078	0.0192201	8.21625e-08	0.963588	0.0364118
Wwtr1	2.58318e-06	0.991553	0.00844395	1.75573e-06	0.992503	0.00749565	7.0044e-08	0.989933	0.0100673
Wwp2	0.995061	0.00476202	0.00017746	0.995915	0.0040829	2.07841e-06	0.986999	0.0129345	6.61854e-05
Wwp1	2.65916e-08	0.00681647	0.993184	6.6535e-08	0.00786174	0.992138	1.91598e-06	0.00786347	0.992135
Wwc2	0.0210341	0.978623	0.000342626	0.0208007	0.979134	6.57395e-05	0.0129446	0.986283	0.000772114
Wwc1	0.0216893	0.977706	0.000604951	0.0318423	0.968149	8.70198e-06	0.0352401	0.964677	8.31971e-05
Wsb2	1.04508e-05	0.510169	0.489821	4.61191e-07	0.510853	0.489147	1.1733e-08	0.498895	0.501105
Wsb1	2.8201e-08	0.0145008	0.985499	3.95839e-09	0.0146218	0.985378	2.26996e-09	0.0111682	0.988832
Wrnip1	2.02892e-06	0.925716	0.0742824	8.56869e-06	0.929957	0.0700345	6.01936e-05	0.924926	0.0750139
Wrn$LOC100044321	0.00280847	0.997183	8.72223e-06	0.00302835	0.996972	7.87572e-09	0.00264328	0.997297	5.96279e-05
Wrb	7.23529e-07	0.980805	0.0191938	5.78964e-07	0.981944	0.0180553	2.4281e-06	0.974736	0.025262
Wnt7b	0.000213135	0.998659	0.00112782	0.000308656	0.999467	0.000224299	0.000350986	0.997573	0.00207629
Wnt7a	0.00361247	0.995856	0.000531879	0.00401909	0.995887	9.38914e-05	0.00344869	0.99368	0.00287097
Wiz	5.54103e-05	0.995555	0.00438922	5.5813e-05	0.996508	0.00343604	0.000158892	0.993929	0.00591199
Wisp2	0.000622722	0.998263	0.00111454	0.000670936	0.998372	0.000957283	6.53715e-09	0.913348	0.0866523
Wipi2	0.000125622	0.985853	0.0140209	0.000137374	0.986787	0.0130759	7.13053e-05	0.982701	0.0172275
Wipf2	0.000199227	0.998898	0.000902849	0.00027945	0.999441	0.0002799	0.000408727	0.998398	0.00119329
Wipf1	0.0481924	0.951425	0.00038218	0.0514282	0.948548	2.37734e-05	0.0442969	0.954472	0.00123147
Wibg	0.988011	0.0113623	0.000626818	0.99761	0.00238797	1.80938e-06	0.997838	0.00216022	1.67928e-06
Whsc1l1	0.000202721	0.999274	0.000523654	0.000158697	0.999563	0.00027854	4.53593e-05	0.996954	0.00300055
Whsc1	3.18185e-05	0.98881	0.011158	2.74557e-05	0.989818	0.0101544	9.24515e-05	0.987168	0.0127391
Wfs1	4.87566e-05	0.918046	0.0819048	9.14545e-05	0.920164	0.0797446	5.13412e-06	0.869703	0.130292
Wfdc15a	8.14706e-06	0.999866	0.000125495	5.71542e-05	0.999943	3.12164e-08	0.000166912	0.9998	3.29436e-05
Wfdc1	0.0228396	0.977072	8.80062e-05	0.0245498	0.97545	5.40465e-07	0.0225113	0.977207	0.00028128
Wdtc1	1.67081e-05	0.998539	0.00144454	0.000331368	0.999608	6.02912e-05	0.000908508	0.998816	0.000275451
Wdsub1	7.89596e-05	0.998915	0.00100576	9.34344e-05	0.999457	0.000449351	0.000184897	0.998238	0.00157701
Wdr92	1.13382e-08	0.131644	0.868356	3.04471e-06	0.15649	0.843507	2.31049e-05	0.157227	0.84275
Wdr91	0.0403441	0.959398	0.000258424	0.0445143	0.955481	5.09223e-06	0.0455949	0.954136	0.000269535
Wdr85	0.000171038	0.999749	7.98745e-05	0.000268131	0.999728	3.93286e-06	0.000475928	0.999108	0.000416495
Wdr8	0.00170619	0.981736	0.0165579	0.00273199	0.984941	0.0123265	0.00303145	0.982545	0.0144239
Wdr79	0.998738	0.0012553	6.61618e-06	0.999465	0.000535105	4.84712e-09	0.998894	0.00110585	1.74401e-07
Wdr76	0.000409779	0.998741	0.000849172	0.00599657	0.993992	1.10338e-05	0.0207347	0.979253	1.2386e-05
Wdr70	1.43199e-10	0.0200321	0.979968	6.77562e-10	0.0212575	0.978743	1.06229e-09	0.0193398	0.98066
Wdr68	9.40304e-07	0.998667	0.00133237	4.93661e-07	0.998866	0.00113365	8.21274e-07	0.995577	0.00442202
Wdr67	0.305689	0.69154	0.00277082	0.329287	0.670573	0.000140153	0.331382	0.66794	0.000678265
Wdr59	0.00383298	0.995348	0.0008192	0.0053163	0.994591	9.23865e-05	0.00599854	0.993371	0.000630263
Wdr55	1.61468e-06	0.837008	0.16299	2.21831e-07	0.838857	0.161143	3.50758e-05	0.833605	0.16636
Wdr54	0.0127635	0.987127	0.00010964	0.0144269	0.985572	7.61819e-07	0.0135421	0.985986	0.000471641
Wdr53	0.291045	0.708526	0.000428957	0.293596	0.706279	0.000125587	0.281382	0.71766	0.000958115
Wdr51b	2.83445e-05	0.999884	8.72204e-05	5.00592e-05	0.999947	2.82351e-06	0.000427388	0.999334	0.000238645
Wdr51a	1.95884e-06	0.999691	0.000307267	5.99051e-06	0.999974	2.04988e-05	8.52766e-05	0.99958	0.000334729
Wdr48	4.99908e-05	0.992108	0.00784202	4.22328e-05	0.992757	0.00720105	4.2224e-05	0.989594	0.010364
Wdr47	0.000501692	0.998699	0.000799661	0.000835565	0.998902	0.000262029	0.000836134	0.997454	0.00170964
Wdr46	0.0207563	0.976271	0.00297305	0.021866	0.976138	0.00199555	0.022732	0.973601	0.00366694
Wdr45	3.37612e-06	0.345313	0.654683	1.3315e-07	0.345972	0.654028	1.95616e-06	0.337661	0.662337
Wdr44	9.92976e-06	0.998745	0.00124528	2.60151e-05	0.999539	0.000435274	9.93995e-05	0.998217	0.0016836
Wdr42a	7.00453e-08	0.99727	0.00273029	2.16952e-07	0.998458	0.00154141	1.22326e-06	0.998066	0.00193313
Wdr41	1.13019e-05	0.999161	0.000828104	1.81566e-05	0.999622	0.000359843	3.64498e-05	0.998418	0.00154568
Wdr40b	3.34977e-10	0.91142	0.0885801	7.39117e-07	0.981432	0.0185671	0.00492707	0.984862	0.010211
Wdr40a	5.12636e-05	0.999881	6.80027e-05	5.34819e-05	0.999945	1.33888e-06	4.58462e-05	0.99981	0.000143906
Wdr4	0.190217	0.809605	0.000177692	0.19085	0.809108	4.24678e-05	0.18622	0.813234	0.000546678
Wdr37	0.99141	0.0083801	0.000209771	0.99825	0.00175001	5.26336e-08	0.996656	0.00334311	9.45234e-07
Wdr35	8.07759e-07	0.997938	0.00206143	4.91099e-06	0.99961	0.000385151	0.000138263	0.9992	0.000662172
Wdr34	2.55633e-05	0.999758	0.000216565	3.05284e-05	0.999919	5.09279e-05	0.000142015	0.999447	0.000411064
Wdr33	1.62579e-07	0.999447	0.000552717	1.19902e-05	0.999944	4.4476e-05	2.08836e-05	0.999661	0.000317884
Wdr32	3.84512e-05	0.999927	3.41366e-05	1.32558e-05	0.999985	1.7987e-06	1.06187e-05	0.999753	0.000236805
Wdr31	0.609081	0.387176	0.00374289	0.751207	0.248791	1.89028e-06	0.756298	0.24362	8.18912e-05
Wdr24	8.1324e-07	0.995372	0.00462727	7.93057e-07	0.996292	0.00370768	1.64253e-05	0.994359	0.00562443
Wdr23	0.000417743	0.999504	7.81617e-05	0.000444645	0.999555	8.53024e-07	0.000256759	0.999573	0.00016999
Wdr21	9.41555e-09	0.999053	0.000946786	1.01697e-07	0.999926	7.36267e-05	1.04173e-05	0.999756	0.000233113
Wdr20a	1.47236e-05	0.999612	0.000373032	3.68561e-05	0.999933	3.0301e-05	6.09127e-05	0.999184	0.000755246
Wdr18	1.12311e-06	0.997971	0.00202795	4.98202e-06	0.99878	0.00121505	2.14358e-05	0.998122	0.00185637
Wdr13	9.94984e-05	0.999514	0.000386611	3.6085e-05	0.999743	0.000220833	4.55393e-05	0.998742	0.00121258
Wdhd1	9.51188e-09	0.992454	0.00754627	3.70452e-06	0.995552	0.00444447	0.000119557	0.994505	0.00537563
Wdfy3	0.000298911	0.998986	0.000715213	0.000307631	0.999337	0.000355081	0.000148039	0.997815	0.00203685
Wdfy2	3.15593e-05	0.99937	0.000598464	3.766e-05	0.999847	0.000115779	2.66481e-05	0.999044	0.00092887
Wdfy1	1.25556e-06	0.956618	0.0433804	3.36247e-06	0.959194	0.0408027	3.87564e-07	0.951599	0.0484009
Wbscr27	1.44873e-06	0.979998	0.0200008	1.14748e-07	0.980709	0.0192912	0.000130953	0.979812	0.0200573
Wbscr22	4.24739e-10	0.0110265	0.988974	1.10764e-10	0.0114187	0.988581	1.81175e-07	0.0112248	0.988775
Wbscr18	9.00267e-09	0.0158427	0.984157	6.42712e-11	0.0158602	0.98414	4.95512e-09	0.0136836	0.986316
Wbscr16	0.00165083	0.997777	0.000572323	0.00176502	0.997961	0.000273813	0.00211266	0.997089	0.000798569
Wbp7	1.6208e-05	0.980887	0.0190964	5.25641e-05	0.983262	0.0166856	0.000151762	0.981244	0.0186038
Wbp4	0.00062723	0.998081	0.00129142	0.00109715	0.998764	0.000138525	0.001079	0.998373	0.000547561
Wbp2nl	0.000268602	0.999446	0.000285277	0.000373522	0.999604	2.22162e-05	0.000254176	0.998843	0.000902605
Wbp2	1.52472e-06	0.734462	0.265537	1.64755e-06	0.738972	0.261027	3.06656e-05	0.737214	0.262755
Wbp1	0.000110264	0.994388	0.00550124	0.000130809	0.995269	0.00460022	8.60926e-05	0.991917	0.00799674
Wasl	4.60751e-07	0.759212	0.240788	1.04351e-06	0.762556	0.237443	5.99483e-06	0.75569	0.244304
Wasf3	0.00170374	0.997546	0.000750279	0.0025673	0.997286	0.00014651	0.00527615	0.994284	0.000440099
Wars$LOC100046672	1.08053e-08	0.347957	0.652043	1.27452e-08	0.352154	0.647846	6.48278e-08	0.343841	0.656158
Wapal	7.27268e-07	0.997737	0.00226247	8.87707e-06	0.998531	0.00145987	2.27193e-06	0.993033	0.00696501
Wac$LOC100044766	2.65825e-08	0.177037	0.822963	3.27898e-09	0.178329	0.821671	1.43438e-08	0.168783	0.831217
Vta1	2.01813e-11	0.000126833	0.999873	1.49043e-11	0.000165849	0.999834	2.07388e-10	0.0001467	0.999853
Vrk3	2.31268e-08	0.900692	0.0993084	6.49372e-08	0.905629	0.0943705	4.31302e-06	0.904118	0.0958782
Vrk2	0.000259562	0.999428	0.000312369	0.000434678	0.999545	1.99231e-05	0.000616809	0.998943	0.000440559
Vrk1	5.47142e-09	0.0398381	0.960162	1.46015e-07	0.0439033	0.956097	1.32279e-05	0.0436289	0.956358
Vps8	2.53948e-06	0.99847	0.00152756	1.92677e-06	0.998848	0.00115016	3.18817e-06	0.994799	0.0051974
Vps72	3.44048e-07	0.915735	0.0842648	4.70552e-07	0.917782	0.0822175	5.39741e-06	0.913062	0.0869327
Vps54	6.47034e-05	0.999506	0.000429259	0.000411345	0.999535	5.3403e-05	0.000866253	0.998765	0.000368996
Vps53	3.91491e-05	0.997274	0.00268669	3.93115e-05	0.997749	0.00221203	1.35158e-05	0.992825	0.00716119
Vps4a	4.94852e-07	0.0329215	0.967078	1.69294e-07	0.0338587	0.966141	9.84832e-07	0.0324504	0.967549
Vps45	1.49547e-06	0.994942	0.00505623	3.0394e-06	0.996537	0.00346	3.08146e-05	0.995004	0.00496553
Vps41	8.63415e-12	6.49782e-05	0.999935	3.37895e-12	7.99628e-05	0.99992	3.76311e-12	4.26749e-05	0.999957
Vps39	6.30181e-06	0.998679	0.00131501	3.80945e-06	0.999143	0.000852734	9.43709e-06	0.996753	0.00323745
Vps37b	0.000355414	0.999582	6.21417e-05	0.000436781	0.999563	5.54953e-07	0.000527019	0.999343	0.00012959
Vps37a	0.00129719	0.998444	0.000258973	0.0018589	0.998132	9.28462e-06	0.00163903	0.997993	0.000367517
Vps36	1.60652e-07	0.917768	0.0822323	1.34846e-07	0.921259	0.0787412	4.87005e-07	0.91807	0.0819292
Vps33b	0.0003544	0.999158	0.000487128	0.000420918	0.999416	0.000163317	0.000511981	0.998102	0.00138612
Vps33a	6.46477e-05	0.997345	0.00259079	4.9807e-05	0.997782	0.00216796	0.000165149	0.996151	0.00368435
Vps26b	5.06081e-06	0.996211	0.00378424	3.43521e-06	0.996663	0.00333336	1.63121e-06	0.992495	0.00750325
Vps24	4.68062e-06	0.999917	7.79081e-05	4.75125e-06	0.999991	4.70049e-06	3.76084e-07	0.999073	0.00092686
Vps18	0.984129	0.0158126	5.86512e-05	0.984413	0.0155852	1.47115e-06	0.969334	0.0306252	4.04532e-05
Vps16	4.50674e-06	0.918905	0.0810908	1.09217e-05	0.924246	0.0757429	2.4128e-05	0.922567	0.0774086
Vps11	1.4442e-05	0.99954	0.00044512	1.86089e-05	0.999863	0.000118032	5.58044e-05	0.999244	0.00070009
Vprbp	3.98247e-08	0.0488427	0.951157	7.5536e-07	0.0564237	0.943576	5.54334e-05	0.0578234	0.942121
Vkorc1l1	7.69245e-05	0.997028	0.00289522	0.000104457	0.997788	0.00210764	7.84969e-05	0.995895	0.00402614
